angle
173.3766619451641
178.7403545911688
117.93585886685055
37.7249360698982
16.840691399100667
109.40846840038519
6.2515057688600235
179.87995425797635
2.600580677208173
8.162074945519857
2.88938784519942
4.472438395061487
170.78801397256638
3.302298252425688
143.2224710349569
1.9715165788612374
108.35168916812741
176.57288839489001
176.35871520872763
1.2371081754675421
