angle
59.17645757569207
47.899311432843405
59.317425186764574
165.6323931867642
99.71381438437017
35.8185007298283
105.80437731252226
147.04880412518762
112.89350050179432
21.011492127020816
14.214040289191637
28.004884973141454
137.01156116679712
156.8538863655299
102.57118927892846
153.84756580315303
44.92609454392641
135.05404614193534
33.426479827945805
39.380323116300396
