gal_number,mean_v_sig_ratio,mean_sig_v,mean_sig_v_z,max_v_rot,mean_v_rot
220,1.8470942811662905,17.202945642215088,15.189205011805292,71.01540166417894,36.87548920158309
221,5.210770247793024,59.24280740723409,59.24280740723409,-308.70065823334755,-308.70065823334755
223,0.7641221881921682,16.232422698509012,16.252329569484022,4.006366713979814,-12.529313490623123
224,0.5831751510548158,23.355207849021838,24.867526512034427,26.951808630132927,12.374391756836316
225,0.45076836492136363,14.508180699811165,11.559443134687386,15.765994680435085,5.658588955019361
226,1.3938074929862936,14.45009544582296,12.635329747879624,30.283672949765574,18.268383323960276
227,1.5400494918649592,13.503254108556389,6.471676530967902,33.32374819579251,19.720209796310723
228,2.380525689066354,10.949452282512445,9.782002431721246,42.8152254320542,27.235159103507232
230,0.43806042210597057,15.857862174210098,12.680290475395802,13.706447344803365,7.222126106130264
231,1.0204871472528543,10.286017535777424,5.907424720450531,17.694538350202702,10.18905993605067
233,1.4989474353348864,15.327751574958995,9.14833911843897,36.33470821003018,21.845284815763474
236,1.5986359914836452,12.175066494549881,7.940106445876285,-4.651616441613089,-14.796904088556966
239,3.111032765824431,5.45963775637878,4.780632980115375,-6.349205992443222,-9.776030734411373
240,0.8733102152778788,5.55739264472188,0.0,16.049661241501184,-1.4839969217655196
241,2.763777205967871,15.74562937694692,12.944428065017101,60.514555544380876,42.27337203843606
242,0.605453569819325,10.24478261440991,0.0,0.34563684348465396,-4.586625219343062
243,2.0619778939646882,12.254429483552967,11.342727150525995,40.44342103155042,24.60258199052815
245,3.371853383619492,4.485854880548094,2.0997802427734924,-2.8572220499429504,-12.793548035035876
246,1.3061407868430004,16.480614931459186,7.78280353600383,33.07201328936385,19.664274910504158
247,4.0645124193498114,26.54763831211284,23.683980123524535,115.39096814548772,77.08698231360879
249,1.6533615526348358,8.818531110904718,5.727702919694111,24.423348982210072,13.913934342101804
253,0.5828813020438778,35.645126196134974,29.987694680650247,46.88777624749069,18.77041409062364
254,0.8908801570536214,16.240224017647222,17.697850316110756,30.339033766171905,14.68039045224212
255,2.7122498668986155,15.944788158647391,13.989626635774767,68.93891084452284,40.9869153285796
256,2.1923419090810543,24.445696341657765,22.580776771924405,81.99626582122532,52.31305506381596
258,1.7573620618811423,29.44208775778063,27.118607281328124,70.16109079245297,48.84384667031012
259,1.3001811513976598,30.63663847534026,26.207420334010063,66.40284986044932,34.18456777823696
260,1.8421295442579773,13.505314877500462,11.398837733987058,40.28158184479374,23.111485134264466
261,3.376637004018176,25.966082261501096,22.88024356982774,119.36186466780354,79.23869568786903
262,0.778720838980958,31.405486567864468,22.678904028095975,38.02413123128869,23.860773322361265
264,1.4831398593204737,15.030416163331914,8.642334805729067,34.54645664937285,21.18408577165465
265,1.7748261931183194,11.340299693516208,7.023787826156709,31.623732248624453,17.527630320387868
267,1.8702821414688426,30.356657156664806,25.299491863953396,73.16521341582819,53.89429957511518
269,1.0582270510379599,11.861560832484036,0.0,3.3625519322101156,-7.484587305121136
270,2.824100205839992,16.037193161164662,15.016453210191328,53.801771640143514,39.085147411411164
271,0.6978103153353524,12.074689145870458,11.058316340508577,13.301279567355834,7.843105902106071
273,0.7795104299635941,30.870022694542996,14.707847276807868,38.54384197358502,22.98703605069232
274,0.7687511581429359,10.024158258120512,10.61635946697358,-2.1704777911621425,-5.723499464053075
275,3.0893005905035777,8.102083193573401,6.033290169078202,32.71769211599953,21.418199767056944
277,1.5309030564681638,6.251797093827264,0.0,-7.1590498580480695,-9.610738580792518
278,1.6655713885820689,11.792086915923973,9.273705453122789,37.650645303628956,20.351412543021922
280,1.593706743274711,14.175083490738068,10.984401749371225,33.944514069223644,20.542651087859138
283,1.4844247038989775,5.017406272752748,0.0,-5.088424518390831,-7.267102883332937
284,1.0274908126751918,29.51724904283769,0.0,61.7137426985207,21.696906564848273
285,0.1042539335825124,18.405209371861755,17.24165826453235,6.5741376877864335,-2.037140382542344
286,2.066300826869766,12.643978396563687,11.100223678325145,35.792472746761206,21.958112808419724
287,0.8643324618013617,18.60704004591663,13.541566997485996,28.81096317584052,13.331533136853976
288,0.9722190776533594,14.642536366719646,10.395128769774088,19.047860593134967,14.120289374835687
