,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,5.2522033914270994e-12,2.964296542744068e-12,1.2715634561424854e-16,0.08684909313777084,2.964296542744068e-12,5.745220612325304e-12
1,3.684980233651726e-12,1.0106155934430474e-11,9.742985183676119e-17,0.2605472794133125,1.0106155934430474e-11,1.1243291310218611e-12
2,3.953225247076054e-12,1.3582934572442246e-11,1.5551809305782133e-16,0.4342454656888542,1.3582934572442246e-11,1.7187886379354908e-12
3,5.649130263986907e-12,1.61584753829988e-11,2.975432242784541e-16,0.6079436519643959,1.61584753829988e-11,4.49399643381853e-12
4,5.4876125073484e-12,1.7832567854371002e-11,3.016215047104971e-16,0.7816418382399375,1.7832567854371002e-11,3.591804818234682e-12
5,5.287212894695312e-12,1.7424149121857492e-11,3.5679270430406837e-16,0.9553400245154793,1.7424149121857492e-11,4.1121588163723195e-12
6,6.424348889861187e-12,1.5641508461567624e-11,4.579156240638594e-16,1.129038210791021,1.5641508461567624e-11,5.731366821017798e-12
7,6.734186420791501e-12,1.3527827959523956e-11,5.12248005364193e-16,1.3027363970665626,1.3527827959523956e-11,6.215841427752584e-12
8,7.1120884452941515e-12,1.1588793354857714e-11,5.645930472122679e-16,1.4764345833421042,1.1588793354857714e-11,6.662738427767949e-12
9,6.889717078190012e-12,9.730602716573889e-12,6.004919876653153e-16,1.6501327696176458,9.753639582738446e-12,6.7435947954181205e-12
10,,,,1.8238309558931878,,
11,,,,1.9975291421687293,,
12,,,,2.171227328444271,,
13,,,,2.3449255147198125,,
14,,,,2.5186237009953545,,
15,,,,2.692321887270896,,
16,,,,2.8660200735464376,,
17,,,,3.039718259821979,,
18,,,,3.213416446097521,,
19,,,,3.3871146323730628,,
20,,,,3.5608128186486043,,
21,,,,3.734511004924146,,
22,,,,3.908209191199688,,
23,,,,4.081907377475229,,
24,,,,4.2556055637507715,,
25,,,,4.429303750026312,,
26,,,,4.603001936301855,,
27,,,,4.776700122577396,,
28,,,,4.950398308852938,,
29,,,,5.12409649512848,,
