,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,2.8910608419779933e-11,5.0932695149076904e-12,3.5062674248311264e-16,0.09876456005517407,1.1523979293285556e-11,3.8413586928329856e-11
1,3.460737815877483e-11,1.1903213631015508e-11,5.781219145136877e-16,0.2962936801655222,7.835388134092014e-11,3.481067125961798e-11
2,4.1875071220359816e-11,1.0912753297448796e-11,8.144774261971487e-16,0.49382280027587033,7.367648073441679e-11,4.1455569716506534e-11
3,4.4475539244954676e-11,9.051293715544715e-12,9.828160621657845e-16,0.6913519203862185,6.640272582066976e-11,4.311627559990486e-11
4,4.101509059129278e-11,7.506357048669053e-12,1.0679125861263728e-15,0.8888810404965667,5.7761163094510886e-11,3.959348125969123e-11
5,3.6811959482435114e-11,6.530176147071161e-12,1.1227066304491652e-15,1.0864101606069148,5.212975457556876e-11,3.580425800973024e-11
6,3.085255372150201e-11,5.7730601573912244e-12,1.1109197689904197e-15,1.283939280717263,4.690677181671948e-11,2.966311983478734e-11
7,2.643434662772071e-11,5.147005712718423e-12,1.0927007560609752e-15,1.481468400827611,4.250228429200673e-11,2.4871731248994197e-11
8,1.9454554854649665e-11,4.605897749247151e-12,9.877720803423381e-16,1.6789975209379593,3.8584077097285215e-11,1.79332647444408e-11
9,1.4412085015604842e-11,4.0202702655000305e-12,9.05503031710164e-16,1.8765266410483075,3.553252953960098e-11,1.3484070194563668e-11
10,1.3475787398330473e-11,3.479544584417926e-12,9.37144800686434e-16,2.0740557611586556,3.290623921654158e-11,1.3067391222441382e-11
11,1.5601597612058443e-11,3.0497840893328225e-12,1.0662502592415784e-15,2.2715848812690034,3.058391952983541e-11,1.5444905369139677e-11
12,1.8042474018980273e-11,2.6777840438509658e-12,1.1884448049828105e-15,2.469114001379352,2.8287442665262977e-11,1.7652767963419863e-11
13,2.1880414572331148e-11,2.391962927804248e-12,1.3533234645953256e-15,2.6666431214896997,2.6809253279724596e-11,2.1195040357332672e-11
14,,,,2.8641722416000484,,
15,,,,3.061701361710396,,
16,,,,3.2592304818207447,,
17,,,,3.4567596019310924,,
18,,,,3.654288722041441,,
19,,,,3.851817842151789,,
20,,,,4.049346962262137,,
21,,,,4.246876082372485,,
22,,,,4.444405202482834,,
23,,,,4.6419343225931815,,
24,,,,4.839463442703529,,
25,,,,5.036992562813878,,
26,,,,5.2345216829242265,,
27,,,,5.432050803034574,,
28,,,,5.629579923144922,,
29,,,,5.827109043255271,,
