,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,1.366553583801719e-10,0.0,-1.5791600795871203e-16,0.033690079831100554,0.0
1,5.392599954371601e-11,2.9206924264243585e-12,4.528416580109555e-16,0.10107023949330166,1.5201999298341468e-11
2,1.744126136850169e-11,3.2325234815753124e-12,7.769192054341467e-17,0.16845039915550275,3.197078156186135e-11
3,1.5330652408179733e-11,3.4096043995875253e-12,2.9288083829322793e-16,0.23583055881770387,4.401310875164e-11
4,1.3424972554228816e-11,4.212351419049643e-12,2.6750023246125674e-16,0.303210718479905,4.787922029697713e-11
5,7.49037672181271e-12,4.699897294880573e-12,2.4770867049165645e-16,0.3705908781421061,4.9917436232393556e-11
6,9.932708966994936e-12,4.42507913242955e-12,3.7204747885480674e-16,0.4379710378043072,4.7264312274412594e-11
7,1.0289839420421464e-11,4.398750923773949e-12,4.100585925183225e-16,0.5053511974665084,4.61551942882921e-11
8,9.374295711732856e-12,4.042823489987536e-12,4.202771906766139e-16,0.5727313571287094,4.534881061629698e-11
9,9.342204360862907e-12,3.898088842360927e-12,4.329108583517827e-16,0.6401115167909106,4.293631497954895e-11
10,6.347554046811764e-12,3.543163437764821e-12,3.718096306934765e-16,0.7074916764531116,4.113900080077637e-11
11,,,,0.7748718361153127,
12,,,,0.8422519957775139,
13,,,,0.9096321554397149,
14,,,,0.9770123151019161,
15,,,,1.0443924747641171,
16,,,,1.1117726344263184,
17,,,,1.1791527940885194,
18,,,,1.2465329537507204,
19,,,,1.3139131134129216,
20,,,,1.3812932730751228,
21,,,,1.4486734327373239,
22,,,,1.5160535923995249,
23,,,,1.583433752061726,
24,,,,1.650813911723927,
25,,,,1.7181940713861281,
26,,,,1.7855742310483294,
27,,,,1.8529543907105306,
28,,,,1.9203345503727316,
29,,,,1.9877147100349328,
