,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.4159943278346078e-11,3.3716560111019233e-12,1.9165255166030912e-16,0.12627121204054984,3.8779133542758525e-11,8.976784184609053e-12
1,1.9942899562569174e-11,3.5262707575683033e-12,4.759123310870495e-16,0.37881363612164953,7.215557905966813e-11,1.8451183722684456e-11
2,2.978000781205226e-11,2.7824472262084294e-12,7.832341950175119e-16,0.6313560602027493,6.462750798150192e-11,2.9985054887907333e-11
3,2.9460582907607604e-11,2.0962739701559893e-12,9.21443643536704e-16,0.8838984842838489,5.540821292938496e-11,2.964360990110692e-11
4,3.505324419899945e-11,1.7135697267576948e-12,1.136842839486264e-15,1.1364409083649485,4.858355027277774e-11,3.509537800779534e-11
5,3.141049668832998e-11,1.573413939368963e-12,1.1910903896552614e-15,1.388983332446048,4.306096337040093e-11,3.152015384145532e-11
6,2.417915714841644e-11,1.6853255759602207e-12,1.1259360487195926e-15,1.641525756527148,3.8303315159981145e-11,2.3832832915610152e-11
7,2.2361708106552102e-11,1.6421303048917436e-12,1.162784876930462e-15,1.8940681806082476,3.4234494808105515e-11,2.2029217102080305e-11
8,1.9399453836577646e-11,1.5268540453885337e-12,1.15061491959832e-15,2.1466106046893474,3.159802585139753e-11,1.9032798656155884e-11
9,,,,2.3991530287704466,,
10,,,,2.6516954528515466,,
11,,,,2.9042378769326462,,
12,,,,3.156780301013746,,
13,,,,3.409322725094846,,
14,,,,3.661865149175945,,
15,,,,3.914407573257045,,
16,,,,4.166949997338145,,
17,,,,4.419492421419244,,
18,,,,4.6720348455003435,,
19,,,,4.924577269581444,,
20,,,,5.177119693662544,,
21,,,,5.429662117743643,,
22,,,,5.682204541824742,,
23,,,,5.934746965905843,,
24,,,,6.187289389986942,,
25,,,,6.439831814068041,,
26,,,,6.692374238149141,,
27,,,,6.944916662230241,,
28,,,,7.197459086311341,,
29,,,,7.45000151039244,,
