,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,3.216118366522835e-11,7.251364601242205e-12,1.1912662723291846e-16,0.041173204310617,7.251364601242205e-12,1.0636504946870495e-11
1,9.752134130294604e-12,6.215535724185447e-12,1.0505364796069615e-16,0.12351961293185101,2.266112063137932e-11,2.757288917188185e-12
2,4.695280543579865e-12,7.864433291118236e-12,1.175653502627651e-16,0.20586602155308503,5.522771782383658e-11,2.0719054568365565e-12
3,8.935910955411232e-12,8.404411284264622e-12,2.031977405648433e-16,0.288212430174319,5.597913905150404e-11,4.421004566221593e-12
4,4.507405841819992e-12,8.288613369289075e-12,1.7075906772318103e-16,0.370558838795553,5.6711724484915483e-11,2.428322115148613e-12
5,6.197156790207054e-12,8.200035026019574e-12,2.580176177973515e-16,0.45290524741678706,5.7129047973042656e-11,4.536148792430929e-12
6,1.0416600544071555e-11,7.242638025907015e-12,3.754798407264759e-16,0.535251656038021,5.3660058148578485e-11,8.128513886805124e-12
7,8.664832810757636e-12,6.83210262980269e-12,3.625791412212413e-16,0.617598064659255,5.0906270181082277e-11,6.568945025173016e-12
8,1.2961983172667194e-11,6.119126723098499e-12,5.083873264879769e-16,0.699944473280489,4.824315519213056e-11,1.1395195070313024e-11
9,1.5233635472720143e-11,5.3613745688373574e-12,6.107604752362692e-16,0.782290881901723,4.595144701290866e-11,1.4715312932340294e-11
10,1.8082943241429373e-11,4.827120388179545e-12,7.073461617252835e-16,0.864637290522957,4.2165310611145233e-11,1.7857718067471217e-11
11,1.4951556788582925e-11,4.233053451511456e-12,6.62210129428728e-16,0.9469836991441911,3.9766708553444526e-11,1.4290422123966592e-11
12,1.784424119537225e-11,3.801507202499081e-12,7.728698902963471e-16,1.029330107765425,3.837670491138347e-11,1.7908286026645997e-11
13,,,,1.111676516386659,,
14,,,,1.194022925007893,,
15,,,,1.276369333629127,,
16,,,,1.358715742250361,,
17,,,,1.441062150871595,,
18,,,,1.523408559492829,,
19,,,,1.605754968114063,,
20,,,,1.688101376735297,,
21,,,,1.770447785356531,,
22,,,,1.852794193977765,,
23,,,,1.9351406025989992,,
24,,,,2.017487011220233,,
25,,,,2.099833419841467,,
26,,,,2.182179828462701,,
27,,,,2.264526237083935,,
28,,,,2.346872645705169,,
29,,,,2.429219054326403,,
