,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.3196720138469246e-10,1.6226798696261982e-12,-6.200343672234726e-16,0.17704656020325107,4.1646283234903874e-11,6.701005166521938e-11
1,6.469667646270002e-12,1.4948853212294353e-12,2.297841136049875e-16,0.5311396806097533,6.273099847010427e-11,1.8406805526302123e-12
2,8.564173443588855e-12,9.908284997084437e-13,-3.1114730163155563e-16,0.8852328010162553,5.163293888026385e-11,2.410696105829003e-12
3,1.2200037601938891e-12,7.399956888938098e-13,-6.903879964605967e-17,1.2393259214227577,4.325889778250052e-11,9.231077191399185e-14
4,6.780571105904668e-13,6.113024722647475e-13,1.017873443715159e-16,1.5934190418292595,3.64836973893256e-11,1.6417359594146557e-13
5,4.2147009211987056e-12,5.704299731891146e-13,4.192177213096928e-16,1.9475121622357618,3.1535436718810754e-11,2.3563746507117213e-12
6,1.2856333496407675e-11,5.143948140011422e-13,9.618280442700211e-16,2.3016052826422637,2.733910320281836e-11,1.0750088530442463e-11
7,1.8543163224628154e-11,4.640664333782626e-13,1.324758559299972e-15,2.655698403048766,2.399351353289617e-11,1.7994217904420973e-11
8,2.029198457916327e-11,4.1394689568244153e-13,1.4880132024640992e-15,3.0097915234552683,2.1678564971749635e-11,2.0312734705667322e-11
9,2.044101330267189e-11,3.695377987789295e-13,1.5582564110094572e-15,3.3638846438617707,1.9383018309041222e-11,2.0154265636071776e-11
10,1.6832464434777745e-11,3.320514833349101e-13,1.4787388874990495e-15,3.7179777642682725,1.738180388100093e-11,1.6571567124675176e-11
11,,,,4.072070884674774,,
12,,,,4.426164005081278,,
13,,,,4.780257125487779,,
14,,,,5.1343502458942805,,
15,,,,5.488443366300784,,
16,,,,5.842536486707285,,
17,,,,6.196629607113788,,
18,,,,6.55072272752029,,
19,,,,6.904815847926791,,
20,,,,7.258908968333294,,
21,,,,7.613002088739796,,
22,,,,7.967095209146298,,
23,,,,8.3211883295528,,
24,,,,8.675281449959304,,
25,,,,9.029374570365805,,
26,,,,9.383467690772306,,
27,,,,9.73756081117881,,
28,,,,10.091653931585311,,
29,,,,10.445747051991813,,
