,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,2.4413240665473998e-11,2.3022718970622638e-10,-1.5747426407110726e-16,0.027852467767757974,3.919472193005296e-10
1,6.052667145916364e-12,2.4428352412007566e-10,6.832408396115438e-17,0.08355740330327392,4.6098836377644197e-10
2,1.413231804433399e-11,2.1706351341270548e-10,-9.262714153470207e-17,0.13926233883878986,4.4644192273523755e-10
3,8.795732633090469e-12,1.8122418391906328e-10,-6.940132020068493e-17,0.19496727437430583,3.998457054076584e-10
4,5.455339601481906e-12,1.4670383330074408e-10,3.21823159092981e-17,0.25067220990982175,3.672311463838849e-10
5,1.004563401484225e-11,1.202174515789372e-10,-8.51354928843888e-17,0.3063771454453377,3.264344123929747e-10
6,3.398480273915901e-12,9.9367730959912e-11,-1.344154382557389e-16,0.3620820809808537,2.9522865569079035e-10
7,,,,0.4177870165163696,
8,,,,0.47349195205188555,
9,,,,0.5291968875874015,
10,,,,0.5849018231229175,
11,,,,0.6406067586584334,
12,,,,0.6963116941939493,
13,,,,0.7520166297294653,
14,,,,0.8077215652649813,
15,,,,0.8634265008004972,
16,,,,0.9191314363360131,
17,,,,0.974836371871529,
18,,,,1.030541307407045,
19,,,,1.0862462429425608,
20,,,,1.141951178478077,
21,,,,1.197656114013593,
22,,,,1.2533610495491088,
23,,,,1.309065985084625,
24,,,,1.3647709206201406,
25,,,,1.4204758561556567,
26,,,,1.4761807916911724,
27,,,,1.5318857272266886,
28,,,,1.5875906627622047,
29,,,,1.6432955982977204,
