,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,7.734755369269248e-11,3.946556831047481e-11,3.41227646655682e-16,0.12228704443528571,1.317488352492847e-10,2.938352501479462e-11
1,6.942044206880898e-11,4.8199788539327775e-11,7.379063904825225e-16,0.3668611333058571,1.581939854966971e-10,4.580329920858075e-11
2,1.0583997723140714e-10,3.343370784274249e-11,1.3196403247290084e-15,0.6114352221764285,1.3309963613665717e-10,8.789347285678501e-11
3,9.274995268234829e-11,2.4299338153855376e-11,1.5343284789028831e-15,0.856009311047,1.0913488317830863e-10,8.48699849819653e-11
4,8.20713430574431e-11,1.931441939157182e-11,1.6411486035825735e-15,1.1005833999175714,9.222959326915e-11,7.552118203221248e-11
5,6.566329115903108e-11,1.5963399409969103e-11,1.6136537661682304e-15,1.3451574887881428,8.013181680431061e-11,5.973701255957725e-11
6,5.3124495407985696e-11,1.349356078129445e-11,1.5737424210102097e-15,1.5897315776587142,7.152429722640942e-11,4.8077228497773007e-11
7,3.971228446266917e-11,1.1233222863640606e-11,1.4607644895680007e-15,1.8343056665292856,6.404908048740796e-11,3.589918752903759e-11
8,3.0058083942084675e-11,9.41451446648826e-12,1.3520280663838892e-15,2.078879755399857,5.877836958742132e-11,2.713550859761565e-11
9,2.3886161706997656e-11,8.067584100843552e-12,1.2827860771261797e-15,2.3234538442704284,5.413949966523302e-11,2.1855983159813463e-11
10,1.8865450161459128e-11,6.988564309799582e-12,1.146292067635031e-15,2.568027933141,4.9991311148632763e-11,1.5790168066361606e-11
11,1.6054531285092775e-11,6.10741800636819e-12,1.1202241890249704e-15,2.8126020220115713,4.669048727882299e-11,1.37688455843335e-11
12,1.1495968530471503e-11,5.391157581617787e-12,1.0040374428317065e-15,3.0571761108821427,4.374072756622576e-11,1.0175957449094168e-11
13,9.0497765382006e-12,4.792408724456453e-12,9.445486110626848e-16,3.301750199752714,4.116368508810635e-11,8.338738148489684e-12
14,1.1285319039708555e-11,4.337587140589662e-12,1.082558496100097e-15,3.5463242886232855,3.890266334240311e-11,1.019812241430028e-11
15,1.0104027063816828e-11,3.94192942499984e-12,1.0146093422825931e-15,3.790898377493857,3.708044813654295e-11,8.380144224657333e-12
16,2.8860688856287993e-12,3.3190621626253884e-12,6.325511577149353e-16,4.035472466364428,3.3661252453712374e-11,2.8849529756682705e-12
17,4.363077351090983e-12,3.071301297294218e-12,7.871176273489388e-16,4.280046555235,3.2231931201559234e-11,4.2256451666051155e-12
18,4.689488841716828e-12,1.6868948428974422e-12,1.0219267317796562e-15,4.524620644105571,2.244991981435636e-11,4.623598740592938e-12
19,,,,4.769194732976143,,
20,,,,5.013768821846714,,
21,,,,5.258342910717285,,
22,,,,5.502916999587857,,
23,,,,5.747491088458428,,
24,,,,5.992065177329,,
25,,,,6.236639266199571,,
26,,,,6.4812133550701425,,
27,,,,6.725787443940714,,
28,,,,6.970361532811285,,
29,,,,7.214935621681857,,
