,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,3.444430965378153e-11,1.754140216796754e-11,3.0251187111306994e-16,0.09631626915673426,9.192112554719695e-11,2.932115769554584e-11
1,1.9293853790782853e-11,2.7273854153673642e-11,2.964983535156421e-16,0.2889488074702028,1.189337152876735e-10,9.389005368131185e-12
2,2.3973557620704063e-11,2.2387696890974857e-11,5.306652500201601e-16,0.4815813457836713,1.0569298707571179e-10,1.8045443674204158e-11
3,3.54901357806183e-11,1.6234552958117038e-11,7.864340174140379e-16,0.6742138840971399,9.420216651890479e-11,2.830888808639711e-11
4,4.844378315052443e-11,1.139408243778196e-11,1.0877449669691026e-15,0.8668464224106083,8.335291695281647e-11,4.212189736076008e-11
5,6.036434669991607e-11,8.513160267269093e-12,1.4118994657008229e-15,1.0594789607240769,7.356049160718121e-11,5.806455909461067e-11
6,4.832591421910401e-11,6.608908404947349e-12,1.391948414422547e-15,1.2521114990375453,6.498438791559592e-11,4.775283928979072e-11
7,3.668637841573897e-11,5.332504523175762e-12,1.2939436576857738e-15,1.4447440373510139,5.83449619134629e-11,3.5763148284357245e-11
8,3.191815405001365e-11,4.3888648643358255e-12,1.2847096710789605e-15,1.6373765756644825,5.389735642471627e-11,3.110694315127428e-11
9,2.79342313382754e-11,3.7172927445981905e-12,1.2798655303637266e-15,1.830009113977951,4.885834873652537e-11,2.7623032505949105e-11
10,1.9177849227764984e-11,3.18234996621893e-12,1.0929631195790559e-15,2.0226416522914192,4.511773307118543e-11,1.822585834148622e-11
11,1.7529367418002103e-11,2.782586028056164e-12,1.1141194250836557e-15,2.2152741906048883,4.202399361943514e-11,1.7291470447855744e-11
12,1.3271060321404808e-11,2.4503466619638723e-12,1.0088431232815847e-15,2.4079067289183564,3.976462534341293e-11,1.3043782165367591e-11
13,1.07412012812389e-11,2.210065206083328e-12,9.405937080986891e-16,2.600539267231825,3.739179494513022e-11,1.0498727039373774e-11
14,2.2038280443877674e-12,1.989269518677897e-12,3.6679024754292857e-16,2.7931718055452937,3.5420346138593134e-11,1.4863936175466307e-12
15,1.728937921834668e-12,1.865327849684415e-12,3.983504879535671e-16,2.985804343858762,3.350010566758391e-11,1.6400809461393291e-12
16,2.865057316208288e-12,1.7466844651722893e-12,4.995554871826555e-16,3.178436882172231,3.203504665265714e-11,2.422979822355835e-12
17,2.174976766295839e-12,1.6554211771306792e-12,4.764191419460261e-16,3.371069420485699,3.0380621953791894e-11,2.077813821569793e-12
18,1.031189303210248e-12,1.5586030741034154e-12,1.6493719814147283e-16,3.5637019587991676,2.891200689070295e-11,2.355763949547916e-13
19,,,,3.7563344971126362,,
20,,,,3.948967035426105,,
21,,,,4.141599573739573,,
22,,,,4.334232112053042,,
23,,,,4.526864650366511,,
24,,,,4.719497188679979,,
25,,,,4.912129726993447,,
26,,,,5.104762265306916,,
27,,,,5.297394803620384,,
28,,,,5.490027341933853,,
29,,,,5.682659880247321,,
