,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,1.8260817516389572e-10,1.4277796603206107e-12,7.872061517390123e-16,0.03859640592840529,2.0142568370991287e-11
1,3.4287081089028726e-11,1.879779977921833e-12,5.192440989893947e-16,0.11578921778521586,2.6801003720192482e-11
2,2.2687235310456912e-11,2.898203371048979e-12,4.199461271613418e-16,0.19298202964202643,2.993067595312885e-11
3,2.3905373375835472e-11,2.648210076333249e-12,5.225588022777846e-16,0.270174841498837,3.501242113176994e-11
4,1.5305192528933983e-11,2.8153287866311905e-12,4.551637426670338e-16,0.3473676533556476,3.9192891457964434e-11
5,1.8747132153991182e-11,2.9528513858525247e-12,5.297167436722543e-16,0.42456046521245816,3.738806261348658e-11
6,1.1868940883887192e-11,2.8478533582128713e-12,3.7496763727429747e-16,0.5017532770692688,3.606822224601238e-11
7,,,,0.5789460889260793,
8,,,,0.6561389007828899,
9,,,,0.7333317126397005,
10,,,,0.8105245244965111,
11,,,,0.8877173363533217,
12,,,,0.9649101482101322,
13,,,,1.0421029600669427,
14,,,,1.1192957719237535,
15,,,,1.1964885837805639,
16,,,,1.2736813956373747,
17,,,,1.350874207494185,
18,,,,1.428067019350996,
19,,,,1.5052598312078063,
20,,,,1.582452643064617,
21,,,,1.6596454549214275,
22,,,,1.7368382667782383,
23,,,,1.8140310786350486,
24,,,,1.891223890491859,
25,,,,1.9684167023486698,
26,,,,2.0456095142054807,
27,,,,2.122802326062291,
28,,,,2.1999951379191014,
29,,,,2.277187949775912,
