,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,8.03497238559568e-11,2.497375959840391e-12,6.345265381458201e-16,0.033244730631043676,4.3362049781338476e-11
1,6.881399336182166e-11,3.2646694222739137e-12,6.32746309006053e-16,0.09973419189313103,7.044582253017891e-11
2,1.8721017121383524e-11,4.069373089916121e-12,3.281884623081138e-16,0.16622365315521836,7.203702330742834e-11
3,7.489182867643163e-11,4.067807056908698e-12,8.786412479686144e-16,0.23271311441730574,8.802988940365062e-11
4,4.4626414822776325e-11,4.472825349891855e-12,6.547346609050844e-16,0.29920257567939307,8.708878327303886e-11
5,8.941745459793754e-11,4.553450824616221e-12,1.1764782094524912e-15,0.36569203694148045,9.284132636488983e-11
6,5.147989653439192e-11,4.2325076607844734e-12,8.880256204475343e-16,0.43218149820356777,9.162572109103556e-11
7,3.485575090790794e-11,3.920408264791612e-12,8.257784300523656e-16,0.49867095946565515,8.850487470048712e-11
8,,,,0.5651604207277425,
9,,,,0.6316498819898297,
10,,,,0.6981393432519172,
11,,,,0.7646288045140046,
12,,,,0.8311182657760918,
13,,,,0.8976077270381793,
14,,,,0.9640971883002667,
15,,,,1.030586649562354,
16,,,,1.0970761108244413,
17,,,,1.1635655720865286,
18,,,,1.230055033348616,
19,,,,1.2965444946107034,
20,,,,1.3630339558727906,
21,,,,1.429523417134878,
22,,,,1.4960128783969653,
23,,,,1.5625023396590527,
24,,,,1.6289918009211402,
25,,,,1.6954812621832276,
26,,,,1.7619707234453148,
27,,,,1.8284601847074022,
28,,,,1.8949496459694894,
29,,,,1.9614391072315769,
