,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,1.162743638845943e-10,7.479757535760028e-11,6.798667094122369e-17,0.0698081962311361,2.0065780126139678e-10
1,1.168235044029372e-10,6.080992193041324e-11,8.96295605775616e-16,0.2094245886934083,1.709948287898278e-10
2,8.181397479720827e-11,4.424505792878295e-11,9.235268702820284e-16,0.3490409811556805,1.4459465362851678e-10
3,8.181965129797476e-11,3.23380179175562e-11,1.0983436729840829e-15,0.4886573736179527,1.2228358339930975e-10
4,8.317010891305452e-11,2.5419726001574698e-11,1.2657918338411579e-15,0.6282737660802249,1.0669460516334262e-10
5,7.253767423349492e-11,2.05347708569856e-11,1.3367404395500773e-15,0.7678901585424971,1.0005216479136375e-10
6,7.937280050240061e-11,1.709866954223405e-11,1.5709297167212692e-15,0.9075065510047693,9.141341201906662e-11
7,6.480200570357002e-11,1.4341240240939121e-11,1.5564398902696768e-15,1.0471229434670415,8.458086694165411e-11
8,5.711123467376605e-11,1.210903547144045e-11,1.5310274894412922e-15,1.1867393359293137,7.800261634628128e-11
9,6.472709134055154e-11,1.031504229029242e-11,1.7309450869039079e-15,1.3263557283915859,7.312840178587919e-11
10,4.564706019630513e-11,8.863741989283739e-12,1.5360622242944917e-15,1.465972120853858,6.77978630635868e-11
11,5.963525756953557e-11,7.752675768550009e-12,1.8325237043530005e-15,1.6055885133161303,6.379251344415132e-11
12,4.007920116518339e-11,6.787213345659231e-12,1.5604571349001772e-15,1.7452049057784025,6.020011785730126e-11
13,4.2221011558798185e-11,6.063338627155947e-12,1.6528546942559057e-15,1.8848212982406747,5.7306722138846507e-11
14,3.359991856539557e-11,5.443158663649367e-12,1.5143346566964795e-15,2.024437690702947,5.430612026701527e-11
15,2.6774960505675243e-11,4.914937327800324e-12,1.3891752407093363e-15,2.164054083165219,5.1876120415308156e-11
16,2.775083763301127e-11,4.477984853645925e-12,1.4409523455375385e-15,2.3036704756274915,4.967208025726428e-11
17,2.5180334364646194e-11,4.1100278171886e-12,1.4537713484669365e-15,2.4432868680897633,4.737108511224727e-11
18,2.453969162506074e-11,3.4949498633835918e-12,1.5132033507259378e-15,2.582903260552036,4.3857039911584075e-11
19,,,,2.7225196530143077,
20,,,,2.8621360454765803,
21,,,,3.001752437938852,
22,,,,3.1413688304011247,
23,,,,3.2809852228633964,
24,,,,3.420601615325669,
25,,,,3.560218007787941,
26,,,,3.6998344002502135,
27,,,,3.8394507927124852,
28,,,,3.979067185174758,
29,,,,4.1186835776370305,
