,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,4.6039368551572046e-11,2.418762731257677e-11,9.237395019377128e-16,0.8428318434151654,1.3827611404975321e-10
1,3.824944943597351e-11,6.154934622938869e-12,1.8164124625766365e-15,2.528495530245496,7.59934148942858e-11
2,3.273434597558529e-11,3.708161310973344e-12,2.0697011853337216e-15,4.214159217075826,5.593455031703809e-11
3,2.8117894500538684e-11,2.859158091884282e-12,2.341089830322176e-15,5.899822903906157,4.484490340057729e-11
4,2.558853255123102e-11,2.6874977690635816e-12,2.520869556610193e-15,7.585486590736489,3.786946891134618e-11
5,2.208018690881173e-11,2.7684732229871606e-12,2.575312656753206e-15,9.271150277566818,3.2607853808597734e-11
6,2.0326506387325663e-11,2.8377117515058975e-12,2.6828370667240446e-15,10.95681396439715,2.8507987022681924e-11
7,1.919992943172939e-11,2.7990446643116992e-12,2.7710801931607905e-15,12.64247765122748,2.5123025753352194e-11
8,1.7979432536851085e-11,2.5010431013345168e-12,2.8701940469009586e-15,14.328141338057812,2.2158565020186344e-11
9,1.3408549627276496e-11,2.1585821610130446e-12,2.585971838133713e-15,16.013805024888143,1.961582408759042e-11
10,,,,17.699468711718474,
11,,,,19.385132398548805,
12,,,,21.070796085379133,
13,,,,22.756459772209464,
14,,,,24.442123459039795,
15,,,,26.127787145870126,
16,,,,27.813450832700457,
17,,,,29.49911451953079,
18,,,,31.18477820636112,
19,,,,32.870441893191455,
20,,,,34.55610558002178,
21,,,,36.24176926685212,
22,,,,37.92743295368244,
23,,,,39.61309664051277,
24,,,,41.2987603273431,
25,,,,42.98442401417343,
26,,,,44.670087701003766,
27,,,,46.35575138783409,
28,,,,48.04141507466443,
29,,,,49.72707876149475,
