,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,5.861500519832536e-12,0.0,-7.596355539629052e-17,0.025314236394477073,0.0
1,4.921276484989297e-12,3.7423817258689095e-12,-2.501990351898738e-17,0.07594270918343121,2.549537374585148e-11
2,6.538960295953075e-12,3.637016244809408e-12,-6.383587801671645e-17,0.12657118197238537,1.9299170499196856e-11
3,2.2443797589254727e-12,4.6314858556859686e-12,1.514302262940541e-17,0.1771996547613395,3.259961845280641e-11
4,4.045316415417912e-12,5.139577410395352e-12,-4.1818894371898454e-17,0.22782812755029366,3.53520663270378e-11
5,5.728199256938847e-12,5.226486672658966e-12,6.75988648617589e-17,0.2784566003392478,4.1631287367257893e-11
6,7.094427859027092e-12,5.734181371936366e-12,7.459768822723343e-17,0.3290850731282019,5.3809580895388966e-11
7,2.943417657934948e-12,5.990245646297025e-12,-4.3942804296756804e-18,0.3797135459171561,5.950260601545413e-11
8,1.1692758292894942e-12,5.625312069537862e-12,1.240533397428344e-16,0.4303420187061102,6.32067615341976e-11
9,6.245856746185579e-12,5.325193909239266e-12,1.4283847142367221e-16,0.48097049149506443,6.00993483307466e-11
10,6.795899706999131e-12,4.0767226656989756e-12,3.704025761902866e-16,0.5315989642840185,6.171345032184477e-11
11,,,,0.5822274370729726,
12,,,,0.6328559098619269,
13,,,,0.683484382650881,
14,,,,0.7341128554398351,
15,,,,0.7847413282287893,
16,,,,0.8353698010177434,
17,,,,0.8859982738066976,
18,,,,0.9366267465956517,
19,,,,0.9872552193846058,
20,,,,1.0378836921735601,
21,,,,1.088512164962514,
22,,,,1.1391406377514683,
23,,,,1.1897691105404222,
24,,,,1.2403975833293766,
25,,,,1.2910260561183309,
26,,,,1.3416545289072848,
27,,,,1.392283001696239,
28,,,,1.442911474485193,
29,,,,1.4935399472741473,
