,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,2.256835577471655e-10,1.0693529510899032e-10,2.4499179806366496e-15,0.7430740181137824,2.8200043020144594e-10,2.49268233333962e-10
1,1.9169200547827146e-10,4.981065622364917e-11,3.620783202308167e-15,2.229222054341347,2.2192206418281224e-10,1.8148788283068893e-10
2,1.1703905606645346e-10,2.742415720930716e-11,3.6533317502843215e-15,3.7153700905689115,1.6367731777029847e-10,1.1085928253805868e-10
3,9.022229616173854e-11,1.9102351700393303e-11,3.787122296576772e-15,5.2015181267964765,1.3079682452103906e-10,8.50911641248468e-11
4,7.697092405280283e-11,1.594088473550712e-11,3.86466096096695e-15,6.6876661630240415,1.0989212855215913e-10,6.89198202775442e-11
5,7.445891154416673e-11,1.4682527658333006e-11,4.1552181781893166e-15,8.173814199251606,9.542743776332158e-11,6.518667430348722e-11
6,6.043229175224773e-11,1.3696719141818715e-11,3.986605982577869e-15,9.65996223547917,8.418216715305953e-11,5.077233319321783e-11
7,4.0108863113592837e-11,1.2141450936507284e-11,3.171304845273118e-15,11.146110271706736,7.44575197896643e-11,2.7845086320385e-11
8,2.4067514741361432e-11,1.0458489581696374e-11,1.846194695908069e-15,12.6322583079343,6.606199011459943e-11,8.326642558075125e-12
9,1.69510338797594e-11,9.03857724016044e-12,1.1991116676690256e-15,14.118406344161865,5.899451800804828e-11,3.1428923226361713e-12
10,9.992323855533992e-12,7.867182082745304e-12,1.102347036944335e-15,15.60455438038943,5.312700950552316e-11,2.4031519332718273e-12
11,8.083943617973852e-12,6.908618061158324e-12,1.5556256861478691e-15,17.090702416616992,4.816093729638464e-11,4.369645655191275e-12
12,5.050229480879604e-12,6.060584632579046e-12,1.4938116437831901e-15,18.57685045284456,4.385847647625019e-11,3.70693966467445e-12
13,1.4054744564365646e-12,5.33655728784976e-12,7.233329376918478e-16,20.062998489072122,4.0199856490066354e-11,8.047788686530089e-13
14,1.4668542220811825e-13,4.725027643982728e-12,2.2954589006854225e-16,21.54914652529969,3.7000433477587085e-11,7.54579305017229e-14
15,,,,23.03529456152725,,
16,,,,24.52144259775482,,
17,,,,26.00759063398238,,
18,,,,27.49373867020995,,
19,,,,28.97988670643751,,
20,,,,30.46603474266508,,
21,,,,31.95218277889264,,
22,,,,33.43833081512021,,
23,,,,34.92447885134777,,
24,,,,36.41062688757533,,
25,,,,37.8967749238029,,
26,,,,39.38292296003047,,
27,,,,40.86907099625803,,
28,,,,42.35521903248559,,
29,,,,43.84136706871316,,
