,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.1302732910088112e-10,0.0,3.460793392630508e-16,0.045242038687320386,0.0,8.169681033348444e-11
1,9.023164771486412e-11,5.659488067089458e-12,-1.461478930195599e-17,0.13572611606196117,3.290056803377649e-11,4.856435414582115e-14
2,1.650660008835542e-11,9.411356590183903e-12,-8.128940959311089e-18,0.22621019343660193,6.580039212122606e-11,9.014708525651166e-15
3,2.3210586657482916e-11,7.945997870417574e-12,1.9127392607984638e-16,0.3166942708112427,6.548583004495037e-11,3.5650634151798936e-12
4,4.38485310609662e-11,7.273840025360414e-12,4.722915650355545e-16,0.4071783481858835,7.499819160920731e-11,1.6905640292633472e-11
5,6.10401459991716e-12,6.809352575135689e-12,-7.558787871044857e-18,0.49766242556052426,7.595329211867911e-11,3.5429529486901994e-15
6,8.810383475563474e-12,6.119107779453662e-12,1.3217502678198146e-16,0.588146502935165,7.593444955798217e-11,9.16661976021475e-13
7,3.004951848797395e-12,5.475666526941168e-12,-1.4607268244819978e-16,0.6786305803098058,7.058184764732314e-11,9.702876533906333e-13
8,5.096543870770835e-12,4.830513665216665e-12,1.8335480012183694e-16,0.7691146576844465,6.877400024792016e-11,1.3489299633177201e-12
9,1.8256157101434998e-12,4.259947634281391e-12,7.737984041534272e-17,0.8595987350590873,6.512791474821193e-11,2.1495908926941494e-13
10,,,,0.9500828124337282,,
11,,,,1.0405668898083689,,
12,,,,1.1310509671830098,,
13,,,,1.2215350445576503,,
14,,,,1.3120191219322912,,
15,,,,1.4025031993069321,,
16,,,,1.4929872766815726,,
17,,,,1.5834713540562135,,
18,,,,1.6739554314308545,,
19,,,,1.764439508805495,,
20,,,,1.8549235861801359,,
21,,,,1.9454076635547768,,
22,,,,2.0358917409294173,,
23,,,,2.126375818304058,,
24,,,,2.2168598956786987,,
25,,,,2.3073439730533396,,
26,,,,2.3978280504279805,,
27,,,,2.4883121278026215,,
28,,,,2.578796205177262,,
29,,,,2.669280282551903,,
