,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,3.563927797816189e-12,9.350027285515975e-11,3.230904841388447e-17,0.2074118998324007,2.2327312352038534e-10,1.5531399342296975e-13
1,3.796949687368251e-12,2.889220551682499e-11,8.773438783240794e-17,0.622235699497202,1.3889940352142949e-10,3.8175145215378434e-13
2,3.413492002427041e-11,1.2189660747085387e-11,1.0651085627365604e-15,1.0370594991620035,9.693570659723046e-11,3.375825583400781e-11
3,4.268299607843873e-11,6.7860017995532835e-12,1.3524291398803571e-15,1.4518832988268047,7.040772955058573e-11,3.8877045376138644e-11
4,3.143875066079453e-11,4.565953611948639e-12,1.3474138456839395e-15,1.8667070984916063,5.614026588214858e-11,3.0013853214048024e-11
5,1.8622797011551275e-11,3.4821153237917087e-12,1.1457969936269288e-15,2.2815308981564075,4.6370180651820123e-11,1.7757626774370205e-11
6,1.6112793583722162e-11,2.8982581457784845e-12,1.164009261638144e-15,2.696354697821209,3.9273654622381834e-11,1.550714228056954e-11
7,1.1424469054492213e-11,2.5142887161997873e-12,1.0043491676343471e-15,3.1111784974860104,3.433374922887184e-11,1.000553789390159e-11
8,1.1287158365242729e-11,2.2342884775697275e-12,1.0618666716633553e-15,3.5260022971508116,3.047341779498615e-11,9.868549204353784e-12
9,1.0883066008316936e-11,2.0695550458472814e-12,1.1162606176959034e-15,3.940826096815613,2.740694781322131e-11,9.757529140636058e-12
10,1.2421962710000616e-11,1.9630799785201052e-12,1.28261809674832e-15,4.355649896480415,2.5005373955078927e-11,1.165568183081543e-11
11,9.919241426844637e-12,1.8707713635563525e-12,1.1897762445108051e-15,4.770473696145215,2.2943251628114244e-11,9.157248567513997e-12
12,7.445538241420646e-12,1.7958481085711766e-12,1.1174607481784333e-15,5.185297495810017,2.1241362001508804e-11,7.431676518680458e-12
13,8.278296774612525e-12,1.7288283565416915e-12,1.1951461238218396e-15,5.6001212954748185,1.9592321972409665e-11,7.871191935695373e-12
14,9.336046120450418e-12,1.6775212862860372e-12,1.3319482139328262e-15,6.01494509513962,1.8276878288635703e-11,9.102044070287488e-12
15,,,,6.429768894804422,,
16,,,,6.844592694469222,,
17,,,,7.259416494134024,,
18,,,,7.674240293798825,,
19,,,,8.089064093463627,,
20,,,,8.503887893128429,,
21,,,,8.918711692793229,,
22,,,,9.333535492458031,,
23,,,,9.748359292122831,,
24,,,,10.163183091787634,,
25,,,,10.578006891452436,,
26,,,,10.992830691117236,,
27,,,,11.407654490782038,,
28,,,,11.822478290446838,,
29,,,,12.23730209011164,,
