,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,1.6279130277472973e-11,8.183059838455811e-12,1.0901309666493343e-16,0.06139610651126632,4.1465067104808096e-11
1,2.34034378689269e-11,1.6440802087244566e-11,2.70127297936917e-16,0.18418831953379897,7.19108141978317e-11
2,2.9703408492724796e-11,1.733667746186034e-11,5.089599317756928e-16,0.3069805325563316,9.122273359316239e-11
3,4.0151126685091956e-11,1.4582684308687944e-11,7.075282159370748e-16,0.42977274557886425,8.522204666992544e-11
4,4.037200573533602e-11,1.2427154540340687e-11,7.85781118186768e-16,0.5525649586013969,7.570405724426973e-11
5,4.221744220430816e-11,1.0510510461337098e-11,9.362957150512523e-16,0.6753571716239295,6.978549034479923e-11
6,2.8187572889671322e-11,8.760379231441642e-12,8.102694897326297e-16,0.7981493846464622,6.144047949031285e-11
7,3.628584317844644e-11,7.567093155743256e-12,9.89396497490558e-16,0.9209415976689947,5.8155744200598725e-11
8,3.0976968787896235e-11,6.453108145495086e-12,9.75243461996015e-16,1.0437338106915275,5.33818900176008e-11
9,1.4449756212190013e-11,5.534455871366821e-12,7.003517521211823e-16,1.1665260237140602,4.868121321389553e-11
10,1.2457101527013766e-11,4.8346988362243265e-12,6.990244512407802e-16,1.2893182367365927,4.562591182366969e-11
11,1.6142251340010813e-11,4.242622513121061e-12,8.37069873807475e-16,1.4121104497591253,4.2872400323216164e-11
12,1.0692194397232529e-11,3.761517669239906e-12,6.847848779937049e-16,1.534902662781658,4.109061701918063e-11
13,1.1011274864202342e-11,3.0340252460949416e-12,7.48922260171176e-16,1.6576948758041907,3.7463687935424894e-11
14,3.1574572660516007e-12,2.745022382121373e-12,4.411729349061534e-16,1.7804870888267232,3.587118258010885e-11
15,1.5167837071067077e-11,2.4826096817078756e-12,9.990690792923066e-16,1.9032793018492558,3.4511575352173616e-11
16,6.29110513180358e-12,1.1653610554344435e-12,8.329754371584395e-16,2.0260715148717887,2.2702395509611166e-11
17,5.236404699255905e-12,1.0487954375293608e-12,7.876965445305139e-16,2.1488637278943212,2.138514403147688e-11
18,,,,2.2716559409168537,
19,,,,2.3944481539393863,
20,,,,2.517240366961919,
21,,,,2.6400325799844517,
22,,,,2.7628247930069842,
23,,,,2.885617006029517,
24,,,,3.0084092190520497,
25,,,,3.1312014320745822,
26,,,,3.2539936450971148,
27,,,,3.3767858581196477,
28,,,,3.4995780711421802,
29,,,,3.6223702841647127,
