,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.1097576290922501e-11,6.706868600601385e-11,8.432969473256692e-17,0.2180141668818119,1.9112520748591507e-10,1.0066355472457976e-12
1,3.1588117539137273e-12,2.7688440608466117e-11,1.7701081368991884e-16,0.6540425006454358,1.3532140368913688e-10,1.4783918111760804e-12
2,3.481602972685008e-11,1.255192129758272e-11,1.1173258945749449e-15,1.0900708344090595,9.495712556572136e-11,3.534279808022562e-11
3,5.6817695451380755e-11,7.416487297559787e-12,1.6881931136462367e-15,1.5260991681726834,7.337706504490629e-11,5.763116713096402e-11
4,5.537544555181487e-11,5.093792996318746e-12,1.8693290082504506e-15,1.9621275019363071,5.975752159693191e-11,5.495917280376278e-11
5,3.77804021769755e-11,4.013679948065923e-12,1.6807130979754286e-15,2.398155835699931,5.057577685308598e-11,3.635010671062985e-11
6,2.885802407633646e-11,3.449111082933157e-12,1.5830699678487228e-15,2.834184169463555,4.3775680195498306e-11,2.728777176031048e-11
7,2.8273291726877124e-11,3.0629742460160775e-12,1.700861538746874e-15,3.270212503227179,3.900710491404608e-11,2.7299699609484252e-11
8,2.2677643127732263e-11,2.777530114382522e-12,1.629479789954458e-15,3.706240836990802,3.519132638414395e-11,2.210854905329842e-11
9,1.5898134281883294e-11,2.5354542574096453e-12,1.4529660445975793e-15,4.142269170754426,3.177468508184089e-11,1.5727820186960136e-11
10,1.3907430305484954e-11,2.309410874241873e-12,1.4233824750373983e-15,4.57829750451805,2.914732481817381e-11,1.3656365765225403e-11
11,1.0677065617702799e-11,1.834900064305369e-12,1.4238921329224833e-15,5.014325838281675,2.307038728024153e-11,1.0629225555346186e-11
12,,,,5.450354172045298,,
13,,,,5.886382505808921,,
14,,,,6.322410839572545,,
15,,,,6.7584391733361695,,
16,,,,7.194467507099793,,
17,,,,7.630495840863417,,
18,,,,8.066524174627041,,
19,,,,8.502552508390664,,
20,,,,8.938580842154288,,
21,,,,9.374609175917913,,
22,,,,9.810637509681536,,
23,,,,10.246665843445161,,
24,,,,10.682694177208784,,
25,,,,11.118722510972407,,
26,,,,11.55475084473603,,
27,,,,11.990779178499654,,
28,,,,12.426807512263279,,
29,,,,12.862835846026902,,
