,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,2.1539678343392398e-11,3.1262000831996162e-12,1.9574252168027835e-16,0.09674440711323842,6.344489712522245e-11,1.2221947449130178e-11
1,3.1119578507255276e-11,6.673019392578409e-12,4.931549059603907e-16,0.2902332213397153,8.411924769344721e-11,2.5859225619433443e-11
2,3.7007886606918136e-11,6.554333875124296e-12,7.209121100133228e-16,0.48372203556619214,8.858776185227533e-11,3.3156195509381704e-11
3,5.104151587861146e-11,5.444519697201948e-12,1.0372923065610302e-15,0.677210849792669,8.696366581295164e-11,4.9031403839501985e-11
4,5.311643936080944e-11,4.402896407710793e-12,1.21851664329422e-15,0.8706996640191458,7.812574834796091e-11,5.2624802109869626e-11
5,4.956932482066924e-11,3.857200784447242e-12,1.2968303867916719e-15,1.0641884782456228,6.965941573938122e-11,4.876898595402732e-11
6,4.559137860509797e-11,3.423714095990036e-12,1.3582895896474237e-15,1.2576772924720996,6.457521366127549e-11,4.5270099209997765e-11
7,3.6964535036857464e-11,3.2080793416757425e-12,1.3086428172487154e-15,1.4511661066985764,6.123317654555746e-11,3.641841552806783e-11
8,2.7884789407455192e-11,3.0262436315291376e-12,1.2096582479536896e-15,1.6446549209250532,5.708348423320357e-11,2.745658470772541e-11
9,2.313478274676843e-11,2.7502677200056027e-12,1.1587096964854498e-15,1.83814373515153,5.317365373605178e-11,2.2540613689654584e-11
10,,,,2.0316325493780067,,
11,,,,2.225121363604484,,
12,,,,2.4186101778309608,,
13,,,,2.6120989920574376,,
14,,,,2.8055878062839144,,
15,,,,2.999076620510391,,
16,,,,3.192565434736868,,
17,,,,3.3860542489633447,,
18,,,,3.5795430631898215,,
19,,,,3.7730318774162983,,
20,,,,3.966520691642775,,
21,,,,4.160009505869252,,
22,,,,4.353498320095729,,
23,,,,4.546987134322206,,
24,,,,4.740475948548683,,
25,,,,4.93396476277516,,
26,,,,5.127453577001637,,
27,,,,5.3209423912281135,,
28,,,,5.51443120545459,,
29,,,,5.707920019681067,,
