,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,7.936815297246297e-10,1.0318517985401636e-10,4.177148205480852e-16,0.13104390831224422,2.858258563222365e-10,4.109025658528225e-11
1,1.6968248747420258e-10,9.264994071249633e-11,7.242685938999149e-16,0.39313172493673265,3.3332976548061754e-10,4.1177230818887394e-11
2,1.439688099257233e-10,6.324738892447438e-11,1.4653465632406982e-15,0.6552195415612211,2.64006020498342e-10,1.0113227579796394e-10
3,1.215555814614835e-10,4.3597018951871596e-11,1.6349119080829414e-15,0.9173073581857095,2.093154776411995e-10,8.99227870072609e-11
4,1.1163710706905684e-10,3.0925129416772214e-11,1.8129113391915464e-15,1.1793951748101978,1.736103393786114e-10,8.59982682223902e-11
5,1.0162149083101547e-10,2.3230744467094804e-11,1.9135061655100283e-15,1.4414829914346865,1.478792325889594e-10,7.83873767930956e-11
6,6.568245176234997e-11,1.799822159393147e-11,1.6357998112209406e-15,1.7035708080591747,1.2762585603734125e-10,4.847256924122018e-11
7,4.295429470616249e-11,1.4411878395989498e-11,1.4753756667126558e-15,1.9656586246836634,1.1381711057509277e-10,3.417378306798453e-11
8,2.8847802877556752e-11,1.1802075188805579e-11,1.321156314842506e-15,2.2277464413081516,1.0249043876385608e-10,2.417901323766029e-11
9,1.6902768718976412e-11,9.816258031907429e-12,1.006515206451115e-15,2.48983425793264,9.261673756317865e-11,1.2556429563621434e-11
10,1.0700760464731901e-11,8.276355636941654e-12,8.409372556929004e-16,2.751922074557129,8.418198643761146e-11,7.930251784608349e-12
11,1.1735059930851486e-11,7.0920789610377345e-12,1.0315907264569458e-15,3.014009891181617,7.688222327348768e-11,1.0895975229075473e-11
12,1.2947298375260206e-11,6.152269259329867e-12,1.0924190663010867e-15,3.2760977078061053,7.07749239700214e-11,1.1241327968611178e-11
13,3.870429083725064e-11,5.43611235092026e-12,1.9674944546660294e-15,3.5381855244305935,6.580023387115755e-11,3.376310305337478e-11
14,4.085628165494712e-11,4.843890225308908e-12,2.1317309957434358e-15,3.8002733410550826,6.145598480525615e-11,3.690165859499152e-11
15,1.7017085497511247e-11,4.386949294193068e-12,1.4084816937278952e-15,4.062361157679571,5.771194513545551e-11,1.5070227352241294e-11
16,1.0736276550353194e-11,4.005451831645893e-12,1.2238938273691114e-15,4.324448974304059,5.4333104902888787e-11,1.0689382888182568e-11
17,1.0819059102584363e-11,3.6551951174006154e-12,1.2634430595151804e-15,4.586536790928547,5.097776712639089e-11,1.0740447788434128e-11
18,1.0681983253005322e-11,2.871064593851411e-12,1.3279483422438536e-15,4.848624607553036,4.3341022458742934e-11,1.0128790537285487e-11
19,1.4118166601920151e-11,2.6869105380270455e-12,1.593112563919092e-15,5.110712424177525,4.118072969414678e-11,1.3899640066107917e-11
20,,,,5.372800240802013,,
21,,,,5.634888057426501,,
22,,,,5.89697587405099,,
23,,,,6.159063690675478,,
24,,,,6.4211515072999665,,
25,,,,6.683239323924455,,
26,,,,6.945327140548944,,
27,,,,7.207414957173432,,
28,,,,7.46950277379792,,
29,,,,7.7315905904224085,,
