,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,5.222272789458701e-11,0.0,3.2327286442717995e-16,0.03341952934402127,0.0
1,1.7950866690709062e-11,7.253650320030055e-13,2.315282946169557e-16,0.10025858803206382,2.568728580008785e-11
2,6.609853645389845e-11,2.5308652672876327e-12,6.995454806403056e-16,0.16709764672010635,6.671866152807725e-11
3,3.74380256079099e-11,2.9590359731688313e-12,6.045206261598628e-16,0.23393670540814893,8.131173171743516e-11
4,5.199204531947096e-11,2.9048037647851233e-12,8.6605801619133e-16,0.30077576409619144,8.532345340142029e-11
5,4.817755588228719e-11,2.919538487104298e-12,8.841208007515321e-16,0.36761482278423396,8.42954001910609e-11
6,4.973046868961509e-11,3.0023487878404993e-12,9.336184126167868e-16,0.4344538814722766,8.345919721507593e-11
7,3.9150059078081485e-11,2.621858083962336e-12,9.439994918421252e-16,0.5012929401603191,7.534255583180136e-11
8,,,,0.5681319988483616,
9,,,,0.6349710575364041,
10,,,,0.7018101162244468,
11,,,,0.7686491749124893,
12,,,,0.8354882336005318,
13,,,,0.9023272922885743,
14,,,,0.969166350976617,
15,,,,1.0360054096646594,
16,,,,1.1028444683527021,
17,,,,1.1696835270407444,
18,,,,1.2365225857287871,
19,,,,1.3033616444168294,
20,,,,1.3702007031048722,
21,,,,1.437039761792915,
22,,,,1.5038788204809572,
23,,,,1.570717879169,
24,,,,1.6375569378570423,
25,,,,1.704395996545085,
26,,,,1.7712350552331273,
27,,,,1.83807411392117,
28,,,,1.9049131726092128,
29,,,,1.971752231297255,
