,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.0310138560252715e-11,1.242712510378444e-11,1.204025132070183e-16,0.11272517961788808,6.672864558095583e-11,3.968680069296969e-12
1,5.168296087340702e-12,1.4658045175344974e-11,1.1785447551015015e-16,0.33817553885366425,7.718706875511809e-11,1.2674939350972442e-12
2,7.815734010935132e-12,1.0278750827329807e-11,3.579880354137458e-16,0.5636258980894404,7.307105450638615e-11,7.016846974557738e-12
3,8.930383242653161e-12,6.572696336531203e-12,4.544845250213457e-16,0.7890762573252166,6.077347187775235e-11,8.078210138928706e-12
4,2.2693539512483854e-11,3.4165749690558558e-12,9.551022834388994e-16,1.0145266165609927,4.9640183309127345e-11,2.2702938219147954e-11
5,4.0969238664715433e-11,2.653559096755133e-12,1.3962101896821086e-15,1.239976975796769,4.658550465762966e-11,4.105189787555894e-11
6,3.2560785138449235e-11,2.1921689829363353e-12,1.3200274820786638e-15,1.465427335032545,4.229850410708553e-11,3.1801651403602933e-11
7,2.4855448365796733e-11,1.9007754257121287e-12,1.2274588744679197e-15,1.6908776942683212,3.905264929732198e-11,2.4262746724602388e-11
8,2.0850888015314428e-11,1.6548391632108955e-12,1.1909968535903657e-15,1.9163280535040974,3.599155986786395e-11,2.043819851391251e-11
9,1.6820728901367776e-11,1.4760031612284911e-12,1.094381748113708e-15,2.141778412739874,3.3971841946062244e-11,1.5613252157460875e-11
10,7.723897604332261e-12,1.3369359294154116e-12,7.755637294385866e-16,2.3672287719756495,3.192645030029834e-11,7.159490719003578e-12
11,2.864462066158058e-12,1.2124362774581519e-12,5.207350576521402e-16,2.592679131211426,2.852910089959424e-11,2.7494438528174073e-12
12,1.0751170741708554e-11,1.1839138389880904e-12,1.0143258880549532e-15,2.818129490447202,2.735735236538601e-11,9.712521822191785e-12
13,1.1229416414768924e-11,1.1725531266249463e-12,1.0914521378628206e-15,3.0435798496829785,2.6266009519679732e-11,1.0520168202945616e-11
14,,,,3.269030208918754,,
15,,,,3.494480568154531,,
16,,,,3.7199309273903065,,
17,,,,3.945381286626083,,
18,,,,4.17083164586186,,
19,,,,4.3962820050976354,,
20,,,,4.621732364333411,,
21,,,,4.847182723569187,,
22,,,,5.072633082804964,,
23,,,,5.29808344204074,,
24,,,,5.523533801276516,,
25,,,,5.7489841605122916,,
26,,,,5.974434519748069,,
27,,,,6.199884878983845,,
28,,,,6.4253352382196205,,
29,,,,6.650785597455396,,
