,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,3.815369339789998e-11,2.5899677666375975e-12,1.2787594969735197e-16,0.04814650046423075,2.965021283416355e-11,1.0481150089493073e-11
1,4.547454190664782e-11,9.15569110063733e-12,3.781644015520055e-16,0.14443950139269227,7.229626292486457e-11,3.0554221982490837e-11
2,4.869952405167184e-11,1.1025244646001433e-11,5.147245523813608e-16,0.24073250232115379,8.354670142697099e-11,3.3963384418972654e-11
3,4.570397972897419e-11,1.1482934611363737e-11,5.187358550788196e-16,0.3370255032496153,9.266366981394162e-11,2.4639148264386573e-11
4,4.758170176823816e-11,1.1122626353637908e-11,7.510366197385312e-16,0.43331850417807677,9.464190125340938e-11,4.017083997432244e-11
5,3.96265817442277e-11,1.0414273224577241e-11,7.655389045759469e-16,0.5296115051065383,9.293683876108202e-11,3.4148611007502036e-11
6,3.784159528425747e-11,9.205455576273402e-12,8.469169547908544e-16,0.6259045060349998,9.278798767833582e-11,3.5364660900008233e-11
7,2.5737548152046508e-11,8.485391558528664e-12,7.432506908437336e-16,0.7221975069634613,9.291335616920966e-11,2.3605357379018562e-11
8,2.8327227991333002e-11,7.596812258809094e-12,8.34299256619861e-16,0.8184905078919228,9.018205845105096e-11,2.6243755786332076e-11
9,1.6916966046243585e-11,6.8274019415261914e-12,6.92602752562862e-16,0.9147835088203843,8.695870935755183e-11,1.6182515114943777e-11
10,1.772339491314014e-11,6.081171354502202e-12,7.615139621223857e-16,1.0110765097488459,8.382568496120376e-11,1.769977077416397e-11
11,2.0302144723757904e-11,5.3671748175679656e-12,8.32704713474305e-16,1.1073695106773074,8.09210159607359e-11,1.9323482838574985e-11
12,1.3586340110699021e-11,4.276328754525413e-12,7.462575258375164e-16,1.2036625116057689,7.558322968006364e-11,1.3220408647798905e-11
13,2.220362834544376e-11,3.8782264161833945e-12,9.890364138243165e-16,1.2999555125342304,7.302503575044413e-11,2.1620103118476226e-11
14,1.6741316331603543e-11,3.505968276901066e-12,8.88254886889047e-16,1.3962485134626919,7.10298680395725e-11,1.6313408563587816e-11
15,,,,1.4925415143911533,,
16,,,,1.5888345153196148,,
17,,,,1.6851275162480763,,
18,,,,1.7814205171765378,,
19,,,,1.8777135181049993,,
20,,,,1.9740065190334608,,
21,,,,2.0702995199619227,,
22,,,,2.166592520890384,,
23,,,,2.2628855218188457,,
24,,,,2.3591785227473068,,
25,,,,2.4554715236757687,,
26,,,,2.5517645246042298,,
27,,,,2.6480575255326917,,
28,,,,2.7443505264611527,,
29,,,,2.8406435273896147,,
