,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,7.812775492633265e-11,2.036201827405279e-11,7.507922033392815e-16,0.1713933777585472,1.3567198886132448e-10,1.0149423908541788e-10
1,9.670347101071463e-11,1.494614832788984e-11,1.2586254610210206e-15,0.5141801332756416,1.2503632600791878e-10,9.507660271984167e-11
2,7.798070229943547e-11,9.227754137684398e-12,1.4452023071985613e-15,0.856966888792736,9.284883651171328e-11,7.521235237253107e-11
3,5.742920196638636e-11,6.440306383775763e-12,1.4758255447330842e-15,1.1997536443098304,7.464140387775922e-11,5.60239712264977e-11
4,4.672928326105551e-11,5.122261164646221e-12,1.5183522270571586e-15,1.542540399826925,6.298814718180703e-11,4.612160755576815e-11
5,3.7373033713573956e-11,4.530583216893425e-12,1.4972832277759676e-15,1.8853271553440192,5.360879383874873e-11,3.669586405970302e-11
6,3.0826632558669126e-11,4.231549704555043e-12,1.4770056910196687e-15,2.2281139108611137,4.663569843246254e-11,3.0215018814203254e-11
7,2.6404178511087305e-11,3.960947747315199e-12,1.4709766432132321e-15,2.570900666378208,4.163836200504924e-11,2.597300377436624e-11
8,2.099103258481145e-11,3.6176507222291982e-12,1.3942742664400767e-15,2.9136874218953026,3.759145853718981e-11,2.0589670010153594e-11
9,1.695469693568851e-11,3.226860990206061e-12,1.3245164858586827e-15,3.256474177412397,3.4204511342393496e-11,1.662505226885904e-11
10,1.5334592779971184e-11,2.8216338934861972e-12,1.3329383243564436e-15,3.5992609329294916,3.11963894003902e-11,1.5233605302225477e-11
11,,,,3.9420476884465856,,
12,,,,4.28483444396368,,
13,,,,4.6276211994807745,,
14,,,,4.970407954997869,,
15,,,,5.3131947105149635,,
16,,,,5.655981466032058,,
17,,,,5.9987682215491525,,
18,,,,6.341554977066247,,
19,,,,6.684341732583341,,
20,,,,7.027128488100436,,
21,,,,7.36991524361753,,
22,,,,7.712701999134625,,
23,,,,8.05548875465172,,
24,,,,8.398275510168812,,
25,,,,8.741062265685908,,
26,,,,9.083849021203001,,
27,,,,9.426635776720097,,
28,,,,9.76942253223719,,
29,,,,10.112209287754286,,
