,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,4.290330576810607e-10,4.722628348002667e-10,3.184016649476947e-15,0.7023829883031442,9.760274736506658e-10
1,3.598641283611836e-10,1.3660880845118155e-10,4.895670736902372e-15,2.1071489649094324,4.359459885499603e-10
2,2.498316649245633e-10,8.180449787226195e-11,5.419646318889326e-15,3.5119149415157205,3.005110804047694e-10
3,2.0025938162037306e-10,6.350797583514907e-11,5.668877930284328e-15,4.916680918122009,2.367421045974349e-10
4,1.706578567684495e-10,5.125430356106169e-11,5.9025638600931955e-15,6.321446894728298,1.948134589989076e-10
5,1.385489104953987e-10,4.177915402162298e-11,5.870085426962242e-15,7.726212871334585,1.6393473897346128e-10
6,1.1420097500288268e-10,3.438918218787002e-11,5.774511598850391e-15,9.130978847940874,1.4032392383716663e-10
7,9.389179350279412e-11,2.8278681843219486e-11,5.617818010429544e-15,10.535744824547162,1.2143148551447262e-10
8,7.98778841491781e-11,2.3513579306157025e-11,5.540044921449802e-15,11.94051080115345,1.0640773741989966e-10
9,6.742469142512197e-11,1.9904277670800167e-11,5.370642681250297e-15,13.34527677775974,9.448443108296324e-11
10,5.7502473643889656e-11,1.7092821867868544e-11,5.205948008534275e-15,14.750042754366028,8.469115236032989e-11
11,5.3736373385639266e-11,1.4864510644427726e-11,5.256264065368226e-15,16.154808730972317,7.662747472613162e-11
12,4.881698176021314e-11,1.3055073495952971e-11,5.2324105192681154e-15,17.559574707578605,6.98894898073097e-11
13,4.13541034492395e-11,1.1567257071275145e-11,4.973861926495769e-15,18.96434068418489,6.412116196286499e-11
14,2.962063420028188e-11,1.030084682628859e-11,4.3379570577897945e-15,20.369106660791182,5.913425613487506e-11
15,1.590214610208323e-11,9.22002358539976e-12,3.350641461984396e-15,21.773872637397467,5.4756196029536734e-11
16,1.3438350731832574e-11,8.291979479126451e-12,3.1274257076456442e-15,23.17863861400376,5.0856562929180944e-11
17,1.5130773764195126e-11,7.496535347859156e-12,3.4336071069728306e-15,24.583404590610044,4.7406917663326665e-11
18,,,,25.988170567216336,
19,,,,27.39293654382262,
20,,,,28.797702520428913,
21,,,,30.2024684970352,
22,,,,31.60723447364149,
23,,,,33.012000450247776,
24,,,,34.41676642685407,
25,,,,35.82153240346035,
26,,,,37.22629838006664,
27,,,,38.63106435667293,
28,,,,40.03583033327922,
29,,,,41.44059630988551,
