,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,1.4424292159206769e-12,0.0,-3.495960663683208e-17,0.030827625889645067,0.0
1,3.4882307482568814e-11,3.249409564464407e-12,-1.0931510693490519e-16,0.0924828776689352,1.7917328579167738e-11
2,4.10757809631186e-11,8.217359865474502e-12,2.020355751113869e-16,0.15413812944822533,3.197938866929391e-11
3,1.7545355463073928e-11,8.860687070351011e-12,1.86224898505959e-16,0.21579338122751546,5.466051583054714e-11
4,1.5017007263904405e-11,8.303647484569805e-12,2.8749342402072063e-16,0.2774486330068056,6.371578598456015e-11
5,1.3517768813024553e-11,8.479353664827965e-12,3.8373950704376505e-16,0.33910388478609577,6.521147018450696e-11
6,1.096486940112536e-11,7.858492970559479e-12,3.583491835203721e-16,0.40075913656538587,6.839620606378773e-11
7,7.428139554651116e-12,6.914417257172934e-12,2.900598412013289e-16,0.46241438834467596,6.793296035833881e-11
8,4.4723299591877335e-12,6.1159872814966355e-12,2.632298719907903e-16,0.5240696401239662,6.59550063760822e-11
9,1.5525510915586529e-12,5.622399449939909e-12,1.5094595110263546e-16,0.5857248919032563,6.486291447331238e-11
10,1.2261415016852736e-12,5.1376804393697685e-12,1.4590983748373785e-16,0.6473801436825464,6.365968385517594e-11
11,1.422399415659455e-12,4.68823514009449e-12,1.5612666999466978e-16,0.7090353954618365,6.133579383014916e-11
12,5.108441181083124e-13,4.225420052017478e-12,1.1218469566831337e-16,0.7706906472411267,5.819162769091398e-11
13,6.038756997730309e-13,3.937706480598517e-12,1.269851993083574e-16,0.8323458990204168,5.75389907812428e-11
14,3.716186127802308e-12,3.567239997301274e-12,3.125745387572764e-16,0.894001150799707,5.615199128069074e-11
15,,,,0.9556564025789971,
16,,,,1.0173116543582872,
17,,,,1.0789669061375773,
18,,,,1.1406221579168676,
19,,,,1.2022774096961575,
20,,,,1.2639326614754478,
21,,,,1.3255879132547377,
22,,,,1.387243165034028,
23,,,,1.4488984168133183,
24,,,,1.5105536685926082,
25,,,,1.5722089203718985,
26,,,,1.6338641721511884,
27,,,,1.6955194239304787,
28,,,,1.7571746757097688,
29,,,,1.818829927489059,
