,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,4.2443181461422567e-11,0.0,-9.965943292463995e-17,0.03670486503700007,0.0,8.350435263221861e-12
1,2.832090560784825e-11,4.822088834342452e-12,1.1748781722893071e-16,0.11011459511100022,3.586215619154167e-11,3.868447488516562e-12
2,1.7575930296587413e-11,6.650352020651433e-12,6.437165582616578e-17,0.18352432518500036,3.831122072499463e-11,6.967735353263766e-13
3,1.700861578176513e-11,7.423597409947173e-12,1.7763258929538014e-16,0.2569340552590005,4.448163700986869e-11,3.78982837460951e-12
4,1.1265562442684727e-11,6.5648611988887404e-12,-1.125488104637838e-17,0.3303437853330007,4.967606586166543e-11,1.1833455973266942e-14
5,4.974003562967483e-12,6.383778066624553e-12,-1.957930809787857e-16,0.4037535154070008,5.525264444304151e-11,2.9300449702916192e-12
6,3.2497175801627163e-12,5.863010775641141e-12,-5.3298795664879895e-17,0.4771632454810009,6.316775051200892e-11,1.83723085134205e-13
7,1.52263077845605e-11,5.255255388539629e-12,4.959918581617907e-16,0.5505729755550011,5.967884015482894e-11,1.3788916005771458e-11
8,1.9660840409447246e-11,4.7371639479658165e-12,2.796563791578209e-16,0.6239827056290013,5.693603154519356e-11,3.867878555102158e-12
9,1.0102579202704429e-11,4.3538781829465345e-12,1.0263502074830718e-16,0.6973924357030015,5.4396313645245544e-11,4.661329872738236e-13
10,6.673842394851965e-12,3.874580279072608e-12,3.0905451363531843e-17,0.7708021657770014,5.254625052284418e-11,3.824046607915533e-14
11,3.210472835376003e-11,3.5801758426087497e-12,7.90263780530666e-16,0.8442118958510016,5.0228292192274877e-11,2.2829090497421903e-11
12,3.460561804698796e-11,3.2462487135061734e-12,7.597551619025202e-16,0.9176216259250018,4.831642651615944e-11,1.941241648741821e-11
13,4.7296125366689657e-11,2.9847788138942217e-12,1.1483618058847306e-15,0.9910313559990019,4.6734667990193525e-11,4.1064449505158684e-11
14,1.7058966093523584e-11,2.493970467225875e-12,7.7481817796214565e-16,1.064441086073002,4.314321580441132e-11,1.628209178546511e-11
15,6.50359236794631e-11,2.31729276065315e-12,1.6015142250541349e-15,1.1378508161470022,4.105324458657944e-11,6.534614188308943e-11
16,5.1432328105232325e-11,1.985810944921094e-12,1.5091927302018534e-15,1.2112605462210024,3.7628605601982564e-11,5.1755913124793175e-11
17,3.266386305541999e-11,1.3440260393574024e-12,1.380843062368375e-15,1.2846702762950026,3.078102452846302e-11,3.2716350689116624e-11
18,3.213007424437486e-11,1.220750929566347e-12,1.4209017179482952e-15,1.3580800063690028,2.956456466086431e-11,3.202760762733865e-11
19,,,,1.4314897364430028,,
20,,,,1.504899466517003,,
21,,,,1.578309196591003,,
22,,,,1.6517189266650032,,
23,,,,1.7251286567390034,,
24,,,,1.7985383868130036,,
25,,,,1.8719481168870038,,
26,,,,1.945357846961004,,
27,,,,2.0187675770350038,,
28,,,,2.092177307109004,,
29,,,,2.165587037183004,,
