,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,7.808355016777968e-11,2.894362706477976e-11,1.5878934761417545e-15,0.8024455968385397,1.29866530418809e-10
1,5.7551241356264625e-11,1.0176580851795888e-11,2.0451065578643844e-15,2.407336790515619,8.747070921420718e-11
2,3.970694625795949e-11,6.009687740738823e-12,2.2760895809748096e-15,4.012227984192698,6.494632531717483e-11
3,3.12220537059957e-11,4.63506383366826e-12,2.3957336373429947e-15,5.617119177869778,5.202493159921066e-11
4,3.0960891823529114e-11,4.198502248841412e-12,2.6853385089336622e-15,7.222010371546856,4.406086022192521e-11
5,2.7609252488478004e-11,3.972260324526944e-12,2.8097338262883172e-15,8.826901565223936,3.858792413487382e-11
6,2.509715492692181e-11,3.8718526765278125e-12,2.9003713965824656e-15,10.431792758901015,3.4176276827400424e-11
7,2.1776281769541944e-11,3.725975123327773e-12,2.895748734574233e-15,12.036683952578095,3.049111009734208e-11
8,1.9348607593343197e-11,3.535944824853566e-12,2.9176450817190215e-15,13.641575146255175,2.7312173302027576e-11
9,1.7732702143705993e-11,3.360669080990356e-12,2.946677467858254e-15,15.246466339932255,2.462162831439728e-11
10,1.6077014462656627e-11,3.1503569780963157e-12,2.9339875647630438e-15,16.85135753360933,2.2261771956078423e-11
11,1.505786891314421e-11,2.8859211177592997e-12,2.996329941444301e-15,18.456248727286415,2.02009120870354e-11
12,1.52432123338231e-11,2.6515359518412236e-12,3.1177072638778186e-15,20.06113992096349,1.8404393207874697e-11
13,1.2312649270236339e-11,2.43161069897704e-12,2.905422663534581e-15,21.66603111464057,1.6822442414293042e-11
14,,,,23.27092230831765,
15,,,,24.875813501994728,
16,,,,26.48070469567181,
17,,,,28.085595889348888,
18,,,,29.690487083025968,
19,,,,31.295378276703048,
20,,,,32.900269470380124,
21,,,,34.50516066405721,
22,,,,36.110051857734284,
23,,,,37.71494305141137,
24,,,,39.319834245088444,
25,,,,40.92472543876552,
26,,,,42.529616632442604,
27,,,,44.13450782611968,
28,,,,45.739399019796764,
29,,,,47.34429021347384,
