,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,3.8271179615085936e-11,8.375201606424655e-11,4.616902391568891e-16,0.28878174973159365,2.387010634389233e-10,2.2778628110185124e-11
1,1.136089575007992e-10,2.68279259790933e-11,1.7697209410886321e-15,0.866345249194781,1.3204952826858522e-10,1.1156154070179555e-10
2,7.849786277161982e-11,1.4114690431556265e-11,1.8686799547102974e-15,1.4439087486579683,9.366523048177864e-11,7.46321628698061e-11
3,4.8654536586832574e-11,1.0001312837097935e-11,1.7319986755354772e-15,2.021472248121156,7.197172142156097e-11,4.5795546855570654e-11
4,3.622646633877948e-11,8.505188229578207e-12,1.6865425791207849e-15,2.5990357475843426,6.043345581433142e-11,3.37736725885469e-11
5,3.555243113786973e-11,7.472625829848471e-12,1.8841870258489083e-15,3.1765992470475304,5.1900967384322296e-11,3.4489072172623943e-11
6,3.115832079081915e-11,6.735267505369124e-12,1.9135148013780395e-15,3.7541627465107177,4.564833469663697e-11,3.009861264208312e-11
7,2.4890603541446702e-11,6.088366179337878e-12,1.8420290475097624e-15,4.331726245973905,4.077555745354814e-11,2.417285060975906e-11
8,2.061834670919473e-11,5.48339481646447e-12,1.778234274400156e-15,4.909289745437092,3.672358387881951e-11,1.9877200131860528e-11
9,1.900072381091946e-11,5.012041587559759e-12,1.808935490761898e-15,5.48685324490028,3.3421936713742646e-11,1.840427595368456e-11
10,1.7453975397805134e-11,4.6510126330714744e-12,1.8214466929659342e-15,6.0644167443634664,3.0716346736717306e-11,1.6882618807856142e-11
11,1.60639617730624e-11,4.299491799785761e-12,1.8288238699444446e-15,6.641980243826654,2.825976119717117e-11,1.5539681214340955e-11
12,1.5636175564114788e-11,4.011685386618309e-12,1.8903854305334683e-15,7.219543743289841,2.6206406409405017e-11,1.5275199553577353e-11
13,1.7656171810806236e-11,3.720252432107064e-12,2.0859561311985227e-15,7.797107242753029,2.442841350399542e-11,1.722157056737296e-11
14,1.4894676859529983e-11,3.4409513626310215e-12,1.988237595649215e-15,8.374670742216217,2.2794601294754292e-11,1.456681966029311e-11
15,1.6556877823735837e-11,3.193510408563484e-12,2.1571518201358115e-15,8.952234241679403,2.1313921973029816e-11,1.604079571594381e-11
16,,,,9.529797741142591,,
17,,,,10.107361240605776,,
18,,,,10.684924740068965,,
19,,,,11.262488239532154,,
20,,,,11.840051738995339,,
21,,,,12.417615238458527,,
22,,,,12.995178737921716,,
23,,,,13.572742237384901,,
24,,,,14.15030573684809,,
25,,,,14.727869236311275,,
26,,,,15.305432735774463,,
27,,,,15.882996235237652,,
28,,,,16.460559734700837,,
29,,,,17.038123234164026,,
