,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,1.7274887136423796e-11,2.7209353311271626e-09,-2.322464768112631e-16,0.03123821605459604,2.7209353311271626e-09
1,4.368875264341419e-11,1.4705642498761707e-09,4.641412643245142e-16,0.09371464816378812,1.4705642498761707e-09
2,7.725622340881534e-11,1.0376896789498917e-09,7.223215427330932e-16,0.1561910802729802,1.0376896789498917e-09
3,3.8860642708179176e-11,7.537173201295616e-10,6.418838615487694e-16,0.21866751238217227,7.537173201295616e-10
4,6.746505715190091e-11,5.626373335448577e-10,8.824995816685117e-16,0.2811439444913644,5.626373335448577e-10
5,3.4978295163364536e-11,4.352620086523097e-10,7.134591762949512e-16,0.34362037660055644,4.352620086523097e-10
6,,,,0.4060968087097485,
7,,,,0.4685732408189406,
8,,,,0.5310496729281327,
9,,,,0.5935261050373248,
10,,,,0.6560025371465168,
11,,,,0.718478969255709,
12,,,,0.7809554013649009,
13,,,,0.8434318334740931,
14,,,,0.9059082655832851,
15,,,,0.9683846976924773,
16,,,,1.0308611298016692,
17,,,,1.0933375619108614,
18,,,,1.1558139940200536,
19,,,,1.2182904261292455,
20,,,,1.2807668582384375,
21,,,,1.3432432903476297,
22,,,,1.4057197224568219,
23,,,,1.4681961545660138,
24,,,,1.5306725866752058,
25,,,,1.593149018784398,
26,,,,1.6556254508935901,
27,,,,1.718101883002782,
28,,,,1.780578315111974,
29,,,,1.8430547472211662,
