,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,7.37426502657461e-12,9.856006201668977e-11,1.850935756926088e-16,0.31474777263891834,2.6635610701357254e-10,3.3590459666542452e-12
1,1.4362796685899045e-11,2.4428685199383835e-11,5.285885121116784e-16,0.9442433179167551,1.382626478010427e-10,9.131611832990103e-12
2,4.578313244962375e-12,1.0600949836448978e-11,4.1422944747584097e-16,1.5737388631945919,9.385311585980803e-11,3.3646910353155288e-12
3,2.1031923605262542e-11,6.35030368735502e-12,1.0179137418826496e-15,2.2032344084724285,7.213772494874358e-11,1.4512999191702625e-11
4,3.849995143616808e-11,4.709561721520262e-12,1.825577824837989e-15,2.832729953750265,5.849184868068886e-11,3.6307090719801734e-11
5,3.322816419491481e-11,4.064433046762903e-12,1.913017585233011e-15,3.4622254990281016,4.986885474823538e-11,3.261958982048928e-11
6,2.5232514960095965e-11,3.7418730930233344e-12,1.8048340246261543e-15,4.091721044305938,4.3786623096968484e-11,2.456769678125607e-11
7,2.0870430523602834e-11,3.4122584709028143e-12,1.7465413505753061e-15,4.721216589583776,3.8620582478550614e-11,1.9938833274148337e-11
8,1.2881105126429881e-11,3.075790874782749e-12,1.4519997206012025e-15,5.350712134861611,3.434542793420055e-11,1.2159547133379879e-11
9,8.98714275590416e-12,2.7290529225011557e-12,1.291063643429383e-15,5.980207680139449,3.080351585272752e-11,8.601515144261068e-12
10,5.575382442569159e-12,2.434287899372397e-12,1.0910709291937516e-15,6.6097032254172845,2.7919932007485783e-11,5.55801776380202e-12
11,,,,7.239198770695122,,
12,,,,7.8686943159729585,,
13,,,,8.498189861250795,,
14,,,,9.12768540652863,,
15,,,,9.757180951806468,,
16,,,,10.386676497084306,,
17,,,,11.016172042362143,,
18,,,,11.645667587639979,,
19,,,,12.275163132917815,,
20,,,,12.904658678195652,,
21,,,,13.53415422347349,,
22,,,,14.163649768751325,,
23,,,,14.793145314029163,,
24,,,,15.422640859306998,,
25,,,,16.052136404584836,,
26,,,,16.68163194986267,,
27,,,,17.31112749514051,,
28,,,,17.940623040418345,,
29,,,,18.570118585696182,,
