,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.513721056651963e-11,2.9896598252623236e-12,3.048885862364036e-17,0.10068376429954382,2.9896598252623236e-12,2.849172936162067e-13
1,4.746370015840587e-12,4.334694965039836e-12,8.653559410996411e-17,0.3020512928986314,4.334694965039836e-12,7.650763583976375e-13
2,2.980198102926409e-12,6.9303891691331995e-12,1.1241536121209046e-16,0.5034188214977191,6.9303891691331995e-12,7.746718835192629e-13
3,2.8761562488179835e-12,9.04462132809258e-12,1.8179929441698352e-16,0.7047863500968067,9.04462132809258e-12,1.447180906870197e-12
4,2.9380516947322846e-12,1.0465632841220091e-11,2.2047200528571215e-16,0.9061538786958944,1.0465632841220091e-11,1.655392077555904e-12
5,3.1001393265520834e-12,1.1050628941926886e-11,2.3652525992337186e-16,1.107521407294982,1.1050628941926886e-11,1.5588303366989417e-12
6,3.5662598530733424e-12,1.0858458026285716e-11,3.0474168984566325e-16,1.3088889358940694,1.0858458026285716e-11,2.189560088089434e-12
7,4.033012737582636e-12,9.826213495691206e-12,3.6368785054329116e-16,1.5102564644931573,9.826213495691206e-12,2.702730885921449e-12
8,3.98041716853137e-12,8.639199433884622e-12,4.017160050828854e-16,1.7116239930922448,8.639199433884622e-12,2.9095500099363127e-12
9,3.901634431064707e-12,7.501479196793941e-12,4.3042477940012456e-16,1.9129915216913327,7.501479196793941e-12,2.9886661696310936e-12
10,4.184098982685245e-12,6.4776787659286326e-12,4.96959457690084e-16,2.11435905029042,6.4776787659286326e-12,3.6046168037577032e-12
11,2.8422174879180786e-12,5.5368310868775314e-12,4.2590945507319653e-16,2.3157265788895076,5.5368310868775314e-12,2.4173704234455564e-12
12,2.4482967288082944e-12,4.753137610263299e-12,4.2691303881820414e-16,2.517094107488595,4.753137610263299e-12,2.2344740084965066e-12
13,4.098489666321683e-12,4.105458063723641e-12,5.988304536850726e-16,2.718461636087683,4.105458063723641e-12,4.070806600857741e-12
14,,,,2.919829164686771,,
15,,,,3.1211966932858584,,
16,,,,3.322564221884946,,
17,,,,3.5239317504840333,,
18,,,,3.725299279083121,,
19,,,,3.926666807682209,,
20,,,,4.128034336281297,,
21,,,,4.329401864880384,,
22,,,,4.5307693934794715,,
23,,,,4.732136922078559,,
24,,,,4.933504450677647,,
25,,,,5.134871979276735,,
26,,,,5.336239507875822,,
27,,,,5.53760703647491,,
28,,,,5.738974565073997,,
29,,,,5.940342093673085,,
