,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,8.174957583891276e-11,1.4853679690956066e-11,4.76274223770426e-16,0.22047101203544706,7.163570282017312e-11,3.175108582018191e-11
1,5.882028250707163e-11,1.0027552336409284e-11,9.140207510701185e-16,0.6614130361063412,8.458980493033067e-11,3.897941192101182e-11
2,5.19426347554769e-11,6.12368034131314e-12,1.176246862195938e-15,1.1023550601772354,6.775798544702694e-11,3.873212970367204e-11
3,4.630679524978928e-11,4.34056252451887e-12,1.3636645770189492e-15,1.5432970842481293,5.661900218662271e-11,3.718446219579038e-11
4,3.793550218701773e-11,3.5520403492516617e-12,1.4421157394793907e-15,1.9842391083190236,4.91178613788703e-11,3.234462723053718e-11
5,3.041430106562457e-11,3.1414926616735938e-12,1.4621510928384443e-15,2.425181132389918,4.3147008957258337e-11,2.7204218056641447e-11
6,2.3542023594149425e-11,2.923647759630612e-12,1.4261225546277191e-15,2.8661231564608114,3.869876588232858e-11,2.1898520322882125e-11
7,2.2340776176894082e-11,2.723818380178867e-12,1.5152737245730178e-15,3.3070651805317057,3.493471150075292e-11,2.142571639183035e-11
8,2.1927172318821766e-11,2.489670012080495e-12,1.6062349563935817e-15,3.7480072046026,3.192111971675726e-11,2.124289248661774e-11
9,1.7982419544841493e-11,2.2768028216130724e-12,1.5325686273136575e-15,4.188949228673494,2.9220022937761965e-11,1.730336970914338e-11
10,1.5584983430552676e-11,2.068837009075868e-12,1.5029135173929085e-15,4.629891252744388,2.6983398178018057e-11,1.505542821477878e-11
11,1.5143393184417975e-11,1.894434344848572e-12,1.5783408404242705e-15,5.070833276815282,2.490876697077373e-11,1.5160662458256214e-11
12,1.3994729389990924e-11,1.7413914340487488e-12,1.5761817002715993e-15,5.5117753008861765,2.3225644185303423e-11,1.3909674888734813e-11
13,1.2839196828385573e-11,1.6030472984007802e-12,1.5574668439159458e-15,5.952717324957071,2.1619082200572418e-11,1.2575297895835596e-11
14,1.094621143267734e-11,1.4840329526954886e-12,1.5116355459287301e-15,6.393659349027964,2.0282988886001038e-11,1.1029113845824976e-11
15,9.483257798307777e-12,1.3741381616563523e-12,1.4329238201693252e-15,6.834601373098859,1.9134970578339374e-11,9.27105028563229e-12
16,,,,7.275543397169753,,
17,,,,7.716485421240647,,
18,,,,8.15742744531154,,
19,,,,8.598369469382437,,
20,,,,9.03931149345333,,
21,,,,9.480253517524222,,
22,,,,9.921195541595118,,
23,,,,10.36213756566601,,
24,,,,10.803079589736907,,
25,,,,11.2440216138078,,
26,,,,11.684963637878695,,
27,,,,12.125905661949588,,
28,,,,12.56684768602048,,
29,,,,13.007789710091377,,
