,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,2.437015378292011e-11,1.3512619687719084e-11,3.3411947981669677e-16,0.1483659821744768,7.620506157576607e-11,2.3220158451011937e-11
1,3.743272430422948e-11,1.5282596366653707e-11,6.797818090552409e-16,0.4450979465234304,9.095680652444779e-11,3.203903364163256e-11
2,4.9677955451490596e-11,1.087966916250327e-11,1.027608768639431e-15,0.741829910872384,7.82455476276592e-11,4.392858197805429e-11
3,4.3631917354766304e-11,8.076288755841153e-12,1.1434584062164294e-15,1.0385618752213377,6.588360530196239e-11,3.885118671702994e-11
4,3.657287400974855e-11,6.493963171076717e-12,1.1807753926708744e-15,1.3352938395702911,5.6521265283760667e-11,3.2222086867399706e-11
5,3.2684369266932785e-11,5.251903543185428e-12,1.2720555462456138e-15,1.6320258039192448,4.9150743392666865e-11,3.059715540713909e-11
6,2.8631659599288874e-11,4.3326091224052135e-12,1.326315560682648e-15,1.9287577682681984,4.353646264303707e-11,2.8145694104038907e-11
7,2.5157265698740277e-11,3.6906025921073475e-12,1.327398391565556e-15,2.2254897326171523,3.879837004941365e-11,2.4432780921132784e-11
8,2.151654050437015e-11,3.2534898215477383e-12,1.289633896282994e-15,2.5222216969661053,3.5408263806593544e-11,2.034911580506144e-11
9,1.7377407255199237e-11,2.895598700197721e-12,1.222099184927392e-15,2.818953661315059,3.267885017886825e-11,1.6350118090203966e-11
10,1.2883206297703055e-11,2.6141344763050685e-12,1.1210063024764406e-15,3.115685625664013,3.0458056564080205e-11,1.2446819729913286e-11
11,7.576798413119306e-12,2.3811104414253347e-12,8.650248048148856e-16,3.412417590012966,2.8534384660919078e-11,6.766917349466574e-12
12,7.373900424183463e-12,2.1716179581496827e-12,9.230032858146182e-16,3.70914955436192,2.689295758847628e-11,7.088071197953449e-12
13,7.081283000194866e-12,2.0201713097202327e-12,9.108152358725519e-16,4.005881518710874,2.522786724994563e-11,6.3908466279146695e-12
14,3.2739193217396513e-12,1.891499380082745e-12,6.650613496974999e-16,4.302613483059828,2.392296933771335e-11,3.172393173266795e-12
15,1.7128687748226654e-11,1.7066754308137637e-12,1.6374636757837165e-15,4.599345447408781,2.1774641740164808e-11,1.6900166969502052e-11
16,1.5916263125981788e-11,1.5508647017291668e-12,1.6893983348620851e-15,4.896077411757735,1.98790057079133e-11,1.604441863968748e-11
17,1.5784569907482728e-11,1.4830171560796439e-12,1.721206019477394e-15,5.192809376106688,1.9056835365089287e-11,1.5800203890735707e-11
18,1.4207329611425466e-11,1.434137079860365e-12,1.670965594656878e-15,5.4895413404556415,1.8265927018382302e-11,1.416487494572457e-11
19,1.3838109814725266e-11,1.3837881578581569e-12,1.6863554797246596e-15,5.786273304804595,1.756472004690396e-11,1.375597527598782e-11
20,1.1904671388957346e-11,1.340848553642924e-12,1.6016644751656827e-15,6.083005269153549,1.6852830302956997e-11,1.185747337439613e-11
21,,,,6.379737233502502,,
22,,,,6.676469197851456,,
23,,,,6.973201162200409,,
24,,,,7.269933126549363,,
25,,,,7.566665090898317,,
26,,,,7.863397055247271,,
27,,,,8.160129019596225,,
28,,,,8.456860983945177,,
29,,,,8.75359294829413,,
