,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.1247280990148835e-10,6.764931750229838e-11,-7.134135985005078e-16,0.03768687051674815,1.8542340778327038e-10,1.3892082634415252e-10
1,5.879688155146119e-11,9.447820248806332e-11,4.64562838242828e-18,0.11306061155024444,2.799723946805942e-10,3.5344738638931162e-15
2,3.186307946648044e-11,9.497805783990213e-11,2.7814200892332635e-16,0.18843435258374075,2.788498518499911e-10,9.04984165357358e-12
3,8.391593957233962e-11,8.536560741124071e-11,2.5442445829569154e-16,0.263808093617237,2.6420774450456854e-10,5.8895356342142826e-12
4,9.192150589341161e-11,7.421796127404917e-11,2.152746805744712e-16,0.33918183465073337,2.439440521231772e-10,3.449840910463389e-12
5,6.411189133217114e-11,6.393823881797561e-11,6.667788646151526e-16,0.4145555756842296,2.2335139356219065e-10,2.8004391750912303e-11
6,1.5480368082223676e-11,5.499664763986073e-11,4.3535573114606927e-16,0.48992931671772594,2.0515861274810002e-10,1.03467300696926e-11
7,8.673696481189902e-12,3.697406377796089e-11,-4.326899824866309e-16,0.5653030577512222,1.6225925675542344e-10,7.300292020511135e-12
8,2.1081049178840046e-11,2.722269634636373e-11,8.277699400977714e-16,0.6406767987847185,1.3596986304098548e-10,2.0780757983954198e-11
9,1.2466002724545206e-11,2.2630498563214652e-11,5.487197055488146e-16,0.7160505398182149,1.2277217756512852e-10,7.953261570549399e-12
10,,,,0.7914242808517111,,
11,,,,0.8667980218852074,,
12,,,,0.9421717629187036,,
13,,,,1.0175455039522001,,
14,,,,1.0929192449856964,,
15,,,,1.1682929860191926,,
16,,,,1.2436667270526889,,
17,,,,1.3190404680861851,,
18,,,,1.3944142091196814,,
19,,,,1.4697879501531779,,
20,,,,1.5451616911866741,,
21,,,,1.6205354322201704,,
22,,,,1.6959091732536666,,
23,,,,1.771282914287163,,
24,,,,1.8466566553206594,,
25,,,,1.9220303963541556,,
26,,,,1.9974041373876519,,
27,,,,2.0727778784211486,,
28,,,,2.1481516194546444,,
29,,,,2.223525360488141,,
