,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,2.1949121761280968e-11,2.487610306736895e-10,1.3326444344844725e-16,0.17904754585494204,4.3856101230107764e-10,3.0609492480623215e-12
1,4.9620076152528135e-11,7.75851112475676e-11,7.51563676607533e-16,0.537142637564826,2.0803183401553193e-10,3.245173037183754e-11
2,5.5712154022103704e-11,3.2924173991043036e-11,1.0901082501789022e-15,0.8952377292747101,1.2950692752844383e-10,4.096347559040727e-11
3,4.929657606424924e-11,1.9847296714967424e-11,1.2380928146198969e-15,1.2533328209845942,9.887405111021274e-11,3.7742956395563466e-11
4,3.859802002276784e-11,1.3868995931308298e-11,1.225754384285651e-15,1.6114279126944784,8.039682454297011e-11,2.8773450819433522e-11
5,2.3039344089444718e-11,1.0479609318255399e-11,1.0333045930612452e-15,1.9695230044043623,6.777375048770552e-11,1.6729832145202357e-11
6,1.6178359456662785e-11,8.330066925433213e-12,8.418103382382587e-16,2.3276180961142465,5.882221112582604e-11,9.395344450465511e-12
7,1.2687765239212588e-11,6.90071960383006e-12,6.931528942444799e-16,2.6857131878241303,5.2652733502647416e-11,5.520702849109838e-12
8,1.0044637565678648e-11,5.923508225330536e-12,6.000117424865244e-16,3.043808279534015,4.7610037918186396e-11,3.6500442313393665e-12
9,1.1350413114117265e-11,5.123358320837508e-12,7.732382214182363e-16,3.4019033712438986,4.337929887331503e-11,5.423761382025341e-12
10,8.852481063375187e-12,4.516834694755245e-12,7.539082966217588e-16,3.759998462953783,3.966645842835434e-11,4.664931808676715e-12
11,1.1480958735568168e-11,4.064110045075756e-12,1.1051938776330274e-15,4.118093554663666,3.6510574660971316e-11,9.153278023077804e-12
12,9.410396710016207e-12,3.693171660411232e-12,1.1007996090841064e-15,4.476188646373551,3.391089409616463e-11,8.35418471947938e-12
13,6.482349818617833e-12,3.4092115359446063e-12,9.386638214861227e-16,4.834283738083435,3.1508938709973776e-11,5.6245002916993095e-12
14,5.570359424905834e-12,3.152469043516781e-12,9.23914846012967e-16,5.192378829793319,2.959003344564005e-11,5.0733338565458675e-12
15,2.153515726804202e-12,2.92786247596078e-12,5.399796315759677e-16,5.550473921503203,2.7831512832489994e-11,1.6211403359292209e-12
16,6.027198623705932e-13,2.7211727801157613e-12,3.246343167624036e-16,5.9085690132130875,2.61063531771551e-11,5.504304645327682e-13
17,3.797461932435772e-13,2.5318470940988886e-12,2.6811313735436583e-16,6.266664104922971,2.4597043359200842e-11,3.5399383121879e-13
18,,,,6.624759196632855,,
19,,,,6.98285428834274,,
20,,,,7.340949380052624,,
21,,,,7.699044471762507,,
22,,,,8.057139563472392,,
23,,,,8.415234655182275,,
24,,,,8.77332974689216,,
25,,,,9.131424838602044,,
26,,,,9.489519930311928,,
27,,,,9.847615022021813,,
28,,,,10.205710113731696,,
29,,,,10.56380520544158,,
