,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,2.0557778484581995e-11,2.90150442445585e-12,2.1152505052837545e-16,0.16602452292823913,7.799989590886263e-11,8.316628375728864e-12
1,3.4429490646460345e-11,3.8600974983927184e-12,6.265506878762471e-16,0.4980735687847174,8.47741893334438e-11,2.4322871662024477e-11
2,2.8161339393615827e-11,2.6018662547796365e-12,7.784722083011518e-16,0.8301226146411957,6.887050746768645e-11,2.2528895569271136e-11
3,3.392352758383125e-11,1.4215036351877786e-12,1.2718844592617497e-15,1.162171660497674,5.106567039648474e-11,3.341000133774503e-11
4,2.7015978756363375e-11,1.3486336195262052e-12,1.2654306940553393e-15,1.4942207063541522,4.539582441754289e-11,2.7058749643943767e-11
5,2.2128667021099796e-11,1.3471287802433889e-12,1.2339399976258193e-15,1.8262697522106306,4.029002786091478e-11,2.1770500439305494e-11
6,1.8781472255917534e-11,1.3207218822594577e-12,1.2149797423826253e-15,2.158318798067109,3.636663790831595e-11,1.829239182843642e-11
7,1.7942777402069524e-11,1.2149488871655966e-12,1.2727876137503828e-15,2.490367843923587,3.3421347248413765e-11,1.7712776386391153e-11
8,1.603600646363774e-11,1.1075200371957073e-12,1.2698187381333049e-15,2.822416889780065,3.036393193001296e-11,1.5774425188467628e-11
9,,,,3.1544659356365434,,
10,,,,3.4865149814930216,,
11,,,,3.8185640273495,,
12,,,,4.150613073205978,,
13,,,,4.482662119062457,,
14,,,,4.8147111649189345,,
15,,,,5.146760210775414,,
16,,,,5.478809256631891,,
17,,,,5.81085830248837,,
18,,,,6.142907348344847,,
19,,,,6.474956394201326,,
20,,,,6.807005440057804,,
21,,,,7.139054485914283,,
22,,,,7.47110353177076,,
23,,,,7.803152577627239,,
24,,,,8.135201623483717,,
25,,,,8.467250669340196,,
26,,,,8.799299715196675,,
27,,,,9.131348761053152,,
28,,,,9.46339780690963,,
29,,,,9.795446852766108,,
