,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,3.632371361525805e-12,0.0,-3.192678192049364e-17,0.026187630600507616,0.0
1,1.5707820928616128e-12,4.599894822373042e-12,-5.880076674509679e-18,0.07856289180152284,2.492609746386453e-11
2,2.1481429351338287e-12,9.558324634141997e-12,4.136827591321977e-17,0.13093815300253808,3.516933996242128e-11
3,1.1936980126605135e-12,8.79114071730976e-12,-4.068152448861536e-17,0.1833134142035533,4.61249823037227e-11
4,2.104309503490783e-12,7.698679739667044e-12,6.498142304655259e-18,0.23568867540456856,5.399725242306433e-11
5,1.2942916986450516e-12,7.686584508455478e-12,-8.096361859627068e-17,0.28806393660558377,6.211377174682939e-11
6,3.892381728530029e-12,7.097207565820507e-12,1.941724373612207e-17,0.34043919780659904,6.230269284655776e-11
7,4.2456965213799857e-13,6.7045166364854035e-12,-2.013618099888919e-17,0.39281445900761425,6.727660050813006e-11
8,3.144055379871449e-13,5.942738809838744e-12,-2.9574534798467334e-17,0.44518972020862946,6.76598419859937e-11
9,1.1227630635372216e-13,5.731479019150098e-12,3.225030365894795e-17,0.49756498140964467,6.527430254651093e-11
10,,,,0.5499402426106599,
11,,,,0.6023155038116752,
12,,,,0.6546907650126903,
13,,,,0.7070660262137056,
14,,,,0.759441287414721,
15,,,,0.811816548615736,
16,,,,0.8641918098167514,
17,,,,0.9165670710177665,
18,,,,0.9689423322187818,
19,,,,1.021317593419797,
20,,,,1.0736928546208122,
21,,,,1.1260681158218273,
22,,,,1.1784433770228429,
23,,,,1.230818638223858,
24,,,,1.283193899424873,
25,,,,1.3355691606258884,
26,,,,1.3879444218269037,
27,,,,1.4403196830279188,
28,,,,1.4926949442289341,
29,,,,1.5450702054299494,
