,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,5.318754800249314e-10,1.2140857601814715e-09,2.8913364725210488e-15,0.5253041651734002,1.811712573543991e-09
1,2.7789152398495853e-10,2.7411171033732706e-10,3.645704180316192e-15,1.5759124955202006,6.08652395134528e-10
2,1.6401347475048865e-10,1.2272279686890852e-10,3.64266166742462e-15,2.6265208258670008,3.355043116577457e-10
3,1.2256470014525125e-10,7.26057765611422e-11,3.66548311568626e-15,3.6771291562138013,2.2774537542822144e-10
4,1.190544145213547e-10,4.925177163823313e-11,4.2094613734549e-15,4.727737486560601,1.7117158179422325e-10
5,9.967824994013761e-11,3.6882135442252306e-11,4.288521035514042e-15,5.778345816907402,1.3746696513091024e-10
6,8.437713261784896e-11,2.9485552553848244e-11,4.254553206116598e-15,6.828954147254203,1.1488425468049884e-10
7,7.102658418603893e-11,2.4260306072617738e-11,4.1508352245389355e-15,7.879562477601002,9.812042325731888e-11
8,6.599704394769217e-11,2.0180913652534065e-11,4.291090027769382e-15,8.930170807947803,8.507436285595085e-11
9,5.372853280571196e-11,1.6979258817458e-11,4.114850171135204e-15,9.980779138294604,7.455506210782845e-11
10,3.9466096565509815e-11,1.4477146270580212e-11,3.692556635134191e-15,11.031387468641404,6.605323166091391e-11
11,3.4159186408345794e-12,1.2476799024466882e-11,1.1262529328920234e-15,12.081995798988205,5.888895024747121e-11
12,,,,13.132604129335004,
13,,,,14.183212459681805,
14,,,,15.233820790028606,
15,,,,16.284429120375407,
16,,,,17.335037450722204,
17,,,,18.38564578106901,
18,,,,19.436254111415806,
19,,,,20.486862441762604,
20,,,,21.53747077210941,
21,,,,22.588079102456206,
22,,,,23.63868743280301,
23,,,,24.689295763149808,
24,,,,25.73990409349661,
25,,,,26.79051242384341,
26,,,,27.841120754190207,
27,,,,28.891729084537012,
28,,,,29.94233741488381,
29,,,,30.992945745230614,
