,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,,,,0.009530315760989791,
1,,,,0.028590947282969376,
2,,,,0.047651578804948955,
3,,,,0.06671221032692853,
4,,,,0.08577284184890813,
5,,,,0.1048334733708877,
6,,,,0.12389410489286729,
7,,,,0.14295473641484685,
8,,,,0.16201536793682647,
9,,,,0.18107599945880604,
10,,,,0.2001366309807856,
11,,,,0.21919726250276522,
12,,,,0.2382578940247448,
13,,,,0.25731852554672435,
14,,,,0.276379157068704,
15,,,,0.29543978859068354,
16,,,,0.3145004201126631,
17,,,,0.33356105163464267,
18,,,,0.3526216831566223,
19,,,,0.37168231467860186,
20,,,,0.3907429462005815,
21,,,,0.40980357772256104,
22,,,,0.4288642092445406,
23,,,,0.44792484076652017,
24,,,,0.4669854722884998,
25,,,,0.48604610381047936,
26,,,,0.505106735332459,
27,,,,0.5241673668544384,
28,,,,0.5432279983764181,
29,,,,0.5622886298983978,
