,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,2.9756993567687145e-09,5.5069161104176084e-09,1.3798097938688895e-14,1.134203889178116,7.141213528373733e-09
1,1.210881585900162e-09,1.1133088847269852e-09,1.1493446236177768e-14,3.402611667534348,1.7925865722535034e-09
2,4.965758357765728e-10,5.144687533779553e-10,8.942267356334984e-15,5.671019445890581,9.549332651453996e-10
3,3.3410948610906627e-10,3.0505649318443883e-10,8.50475571280978e-15,7.9394272242468125,6.329879382504282e-10
4,1.9039536899309645e-10,2.0262996911714315e-10,7.21539938133373e-15,10.207835002603044,4.623613157734554e-10
5,2.4139614128081073e-10,1.4437717441151013e-10,9.468374019856133e-15,12.476242780959277,3.570697015111386e-10
6,1.1560980093175474e-10,1.0811549310725675e-10,6.350551254399133e-15,14.74465055931551,2.8694372075894583e-10
7,8.651701954547158e-11,8.394121227982897e-11,5.500380672223194e-15,17.01305833767174,2.3716848765209194e-10
8,6.586685167208948e-11,6.70780563096658e-11,4.246129440521857e-15,19.28146611602797,2.0045313951457282e-10
9,5.127141980818012e-11,5.477123119467137e-11,4.365205583293459e-15,21.549873894384206,1.7222575986776496e-10
10,3.888848554928203e-11,4.5582358303131415e-11,5.105989414732487e-15,23.81828167274044,1.5032991613786132e-10
11,2.3937571293416735e-11,3.853080104270056e-11,3.7784586100167086e-15,26.086689451096667,1.327765829636281e-10
12,1.4265153415551853e-11,3.297380539575381e-11,1.7883052647336677e-15,28.355097229452902,1.1823603206392062e-10
13,9.373255120393617e-12,2.855035931196772e-11,1.773312764344301e-15,30.623505007809136,1.061785977168667e-10
14,6.388274322073167e-12,2.495268582477418e-11,8.27076574229697e-16,32.89191278616536,9.583585926743813e-11
15,1.1733256004851823e-11,2.197941212908359e-11,2.9239783305525487e-15,35.1603205645216,8.666422846897444e-11
16,1.7385651725282686e-11,1.948499083333977e-11,-5.573051869079191e-16,37.42872834287783,7.819507280399936e-11
17,2.0861784581285034e-12,1.736523159570465e-11,4.557566304901888e-16,39.69713612123407,7.037931919222478e-11
18,3.993835944727991e-13,1.555575936811888e-11,2.8833770630438815e-16,41.965543899590294,6.33835154035191e-11
19,2.8490939020849123e-13,1.4009190029435524e-11,1.787609168170562e-16,44.23395167794653,5.724152585375891e-11
20,4.2525059576084625e-13,1.2678725990217846e-11,-1.1769705049343943e-16,46.502359456302756,5.190289367351494e-11
21,1.03441379920047e-12,1.1531807619449463e-11,-6.4425824472124965e-16,48.77076723465899,4.725852767392858e-11
22,4.181570036038443e-13,1.053554773033714e-11,5.12887708598223e-16,51.039175013015225,4.320148572913316e-11
23,4.815984864206279e-13,9.658870948988397e-12,7.270580485224316e-16,53.30758279137146,3.963209046499901e-11
24,1.593815367866288e-12,8.886948939140955e-12,1.4906273378221856e-15,55.575990569727686,3.648313108751379e-11
25,,,,57.84439834808392,
26,,,,60.112806126440155,
27,,,,62.38121390479638,
28,,,,64.64962168315262,
29,,,,66.91802946150884,
