,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,7.294555899705241e-11,2.06678025484907e-10,7.166286847908144e-16,0.32429393979131077,3.701088885138536e-10,4.8870351706088005e-11
1,1.0090273207578082e-10,3.91799174629578e-11,1.558325619380345e-15,0.9728818193739324,1.363371134079844e-10,7.702864448809821e-11
2,3.835024296605149e-11,1.759168558396746e-11,1.2566044400894394e-15,1.6214696989565538,9.038403056226175e-11,3.005275316285366e-11
3,2.1523036928696316e-11,1.0263138569789165e-11,1.1256135394806727e-15,2.2700575785391752,6.941035765646064e-11,1.7224144708987157e-11
4,1.2447008764281824e-11,6.952113829917724e-12,9.225656347496052e-16,2.918645458121797,5.702555118221277e-11,8.999308210217762e-12
5,1.2273181896667402e-11,5.115477744324732e-12,1.0771404230842693e-15,3.5672333377044185,4.8864313763565275e-11,1.0037118524072228e-11
6,1.0356498738554383e-11,3.988080927738355e-12,1.0255400112003563e-15,4.21582121728704,4.2045244060834075e-11,7.69872761554243e-12
7,8.954098907052947e-12,3.2249212704637075e-12,1.009050152650695e-15,4.864409096869661,3.71464350306973e-11,6.459387438905411e-12
8,6.409951934357999e-12,2.6668354854572922e-12,9.300142118212893e-16,5.512996976452284,3.324330399976339e-11,4.841582513666969e-12
9,4.89845420769724e-12,2.265478767971106e-12,8.90197018018282e-16,6.161584856034905,3.010757870226532e-11,3.968951191392135e-12
10,4.551772832430756e-12,1.939359978042847e-12,8.722803607739326e-16,6.810172735617526,2.737492290008771e-11,3.447862858874893e-12
11,4.112120953266683e-12,1.675965977303595e-12,9.119701533089675e-16,7.458760615200148,2.504288334937242e-11,3.4410461954684166e-12
12,3.904232729677024e-12,1.4657458653196864e-12,9.55234564793045e-16,8.10734849478277,2.3028122036274537e-11,3.4732587448076695e-12
13,2.712702798739663e-12,1.2959776506797106e-12,8.613809898271688e-16,8.75593637436539,2.1326988978439314e-11,2.615073443931368e-12
14,2.640295736723868e-12,1.1552217662006754e-12,8.404546309978653e-16,9.404524253948011,1.9793804095200374e-11,2.3178623440138766e-12
15,2.7384643673121375e-12,1.033766324399367e-12,9.234725825625243e-16,10.053112133530634,1.8447879223839402e-11,2.617841854146189e-12
16,1.842348736069664e-12,9.308644700908227e-13,7.336990647560148e-16,10.701700013113255,1.719201242095445e-11,1.552312232777612e-12
17,1.9017256862529115e-12,8.432888104390254e-13,7.266166029989565e-16,11.350287892695878,1.6062103214826786e-11,1.435488371582671e-12
18,8.071658307377871e-13,7.686385556461577e-13,4.977915771466291e-16,11.998875772278499,1.5028853393418466e-11,6.373095883441198e-13
19,7.247266445590843e-13,7.022855744808059e-13,3.4137785643652673e-16,12.64746365186112,1.4105644552358316e-11,2.8435651037200524e-13
20,5.602703544977188e-13,6.442985465765668e-13,1.5883863322783873e-16,13.29605153144374,1.3269727814643403e-11,5.855790285847256e-14
21,4.3670089208291523e-13,5.943932524005933e-13,2.8088898846650513e-16,13.944639411026364,1.247042650456425e-11,1.7460555701646345e-13
22,4.998870370481052e-13,5.52275039827127e-13,2.946427182068831e-16,14.593227290608985,1.171600062270557e-11,1.8358449528787096e-13
23,3.856728525463176e-13,5.142407037945365e-13,2.9630837393002553e-16,15.241815170191607,1.1023762221297017e-11,1.7776533731015725e-13
24,4.2155850886457486e-13,4.799248967028872e-13,3.516103751684382e-16,15.890403049774228,1.0374105868616784e-11,2.4009569435895083e-13
25,1.755790611743755e-13,4.489722393076336e-13,2.3941162325888255e-16,16.53899092935685,9.772691119231568e-12,1.0694915934720978e-13
26,1.61225833966508e-13,4.2101939234603333e-13,2.2583762022087856e-16,17.18757880893947,9.203400964193081e-12,9.15743398831901e-14
27,1.2523016822406225e-13,3.9644794250427076e-13,7.25767743886885e-17,17.83616668852209,8.67555161248003e-12,9.113594983387099e-15
28,5.609696689087036e-14,3.739045463314832e-13,-1.1926026390268042e-16,18.484754568104712,8.17418665361313e-12,2.3745087003272603e-14
29,5.122735802704094e-14,3.533694474246991e-13,-9.723258413436468e-17,19.133342447687337,7.708832636796396e-12,1.5248556501828453e-14
