,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,3.130451747896864e-11,8.058907556020798e-11,1.0549592969081574e-16,0.5552146989282101,3.251819124914551e-10
1,6.292311622318758e-11,1.1493251813210206e-11,2.5708682557141146e-15,1.6656440967846302,1.006699280667458e-10
2,4.973327866149161e-11,7.475645541863121e-12,2.5476832096339356e-15,2.77607349464105,7.199386881878009e-11
3,4.2588073401402366e-11,5.771191214079393e-12,2.623041379978357e-15,3.8865028924974707,5.6326708257735204e-11
4,3.1191786499296946e-11,4.864989567087054e-12,2.490837346143194e-15,4.99693229035389,4.6275682603452273e-11
5,2.6792206311842476e-11,4.351137862424703e-12,2.4954391755726317e-15,6.107361688210311,3.960637452590922e-11
6,2.514905958048237e-11,3.928156704443792e-12,2.587424492873642e-15,7.217791086066731,3.4654877483660365e-11
7,2.4438482463027228e-11,3.4804177523082573e-12,2.6756847207954263e-15,8.32822048392315,3.0444366794222564e-11
8,,,,9.438649881779572,
9,,,,10.54907927963599,
10,,,,11.659508677492411,
11,,,,12.769938075348833,
12,,,,13.88036747320525,
13,,,,14.990796871061672,
14,,,,16.10122626891809,
15,,,,17.21165566677451,
16,,,,18.322085064630933,
17,,,,19.432514462487354,
18,,,,20.542943860343772,
19,,,,21.65337325820019,
20,,,,22.763802656056612,
21,,,,23.874232053913033,
22,,,,24.984661451769455,
23,,,,26.095090849625873,
24,,,,27.205520247482294,
25,,,,28.315949645338712,
26,,,,29.426379043195134,
27,,,,30.536808441051555,
28,,,,31.647237838907976,
29,,,,32.75766723676439,
