,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.1023081609574034e-11,2.3655837926508825e-11,2.615768713155508e-16,0.3455595637359456,8.091458504352164e-11,6.1104287800660385e-12
1,1.8956276005281187e-11,2.794347517090083e-12,1.1138165103125923e-15,1.0366786912078367,4.318015007081435e-11,2.2157986978266264e-11
2,2.7773419125824628e-11,1.845912704536621e-12,1.5053743698294181e-15,1.7277978186797278,3.590527229838603e-11,2.891105898683794e-11
3,2.5800201032409118e-11,1.9805472111108557e-12,1.6002214505810715e-15,2.418916946151619,3.1508135343827954e-11,2.540918122184257e-11
4,2.1451344549072947e-11,2.3870361808713047e-12,1.6145269644308854e-15,3.1100360736235104,2.8630809501239974e-11,2.11626926565068e-11
5,1.884694983438945e-11,2.529541162802403e-12,1.6468852801224688e-15,3.8011552010954013,2.634875722912178e-11,1.863186582629654e-11
6,1.7407692851851775e-11,2.5592018989956227e-12,1.6925766074454775e-15,4.492274328567293,2.4328031995592058e-11,1.7056048186179318e-11
7,1.713626923800967e-11,2.4665659919313012e-12,1.79542036236251e-15,5.183393456039184,2.2328358625422273e-11,1.6933876026672085e-11
8,1.2967886631411805e-11,2.317999000440018e-12,1.6551355622794317e-15,5.874512583511075,2.0471011028312e-11,1.2876165312719563e-11
9,1.0637360257460522e-11,2.1660503817473642e-12,1.5772703770575508e-15,6.5656317109829665,1.8894957671504337e-11,1.0579520967962589e-11
10,1.0123844991126812e-11,2.020590697617781e-12,1.607258467987496e-15,7.256750838454858,1.7449201959250912e-11,1.0030362152702736e-11
11,9.877967299047646e-12,1.8743689274723164e-12,1.6528119790059841e-15,7.947869965926749,1.6244318277337537e-11,9.758428842029969e-12
12,1.0163301129160572e-11,1.7480336017711508e-12,1.7387434640325152e-15,8.638989093398639,1.5102715273529602e-11,9.999545514356786e-12
13,,,,9.330108220870532,,
14,,,,10.021227348342421,,
15,,,,10.712346475814314,,
16,,,,11.403465603286204,,
17,,,,12.094584730758097,,
18,,,,12.785703858229986,,
19,,,,13.47682298570188,,
20,,,,14.167942113173769,,
21,,,,14.859061240645662,,
22,,,,15.550180368117552,,
23,,,,16.241299495589445,,
24,,,,16.932418623061334,,
25,,,,17.623537750533224,,
26,,,,18.314656878005117,,
27,,,,19.00577600547701,,
28,,,,19.6968951329489,,
29,,,,20.38801426042079,,
