,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,1.5795258994537627e-10,1.36430690539017e-10,1.9470824375710803e-15,0.8609354563610097,3.8913333840341736e-10
1,6.535370963955536e-11,3.612081936782974e-11,2.3196768961186853e-15,2.5828063690830287,1.7420738571034372e-10
2,6.21247347149205e-11,2.0172326596272965e-11,2.9469811832209264e-15,4.3046772818050485,1.1641936857993852e-10
3,5.411789789296695e-11,1.4239933946968263e-11,3.2116823459411207e-15,6.026548194527067,8.873604033689118e-11
4,4.6675292775986615e-11,1.1005589244073194e-11,3.412793120529692e-15,7.748419107249087,7.159692766121395e-11
5,4.591466027814747e-11,9.0782287497487e-12,3.754388021332881e-15,9.470290019971106,6.026068093174667e-11
6,4.094632605759382e-11,7.972119835693792e-12,3.8281180493045e-15,11.192160932693124,5.2379890244772526e-11
7,3.25012674537198e-11,7.00896432222168e-12,3.668886337677796e-15,12.914031845415145,4.616141907275979e-11
8,2.9582542424923214e-11,6.20102111834835e-12,3.712536837334165e-15,14.635902758137163,4.119971440305362e-11
9,2.067389259641976e-11,5.489129688758881e-12,3.271639724933804e-15,16.357773670859185,3.705299022640244e-11
10,1.6819545316758336e-11,4.867662884707417e-12,3.0511358871985972e-15,18.079644583581203,3.3540825573368926e-11
11,2.1269271606507776e-11,4.328157351115755e-12,3.711982341196083e-15,19.80151549630322,3.052943879722382e-11
12,2.118162751720316e-11,3.893534643493447e-12,3.82924483664378e-15,21.523386409025242,2.7917381279314965e-11
13,1.9842815991219936e-11,3.507345246229467e-12,3.833177958328827e-15,23.24525732174726,2.563699782327589e-11
14,1.8183810963979934e-11,3.151253441952455e-12,3.790676042660722e-15,24.96712823446928,2.3608464139953174e-11
15,,,,26.6889991471913,
16,,,,28.410870059913318,
17,,,,30.13274097263534,
18,,,,31.854611885357357,
19,,,,33.57648279807938,
20,,,,35.29835371080139,
21,,,,37.02022462352342,
22,,,,38.74209553624543,
23,,,,40.463966448967454,
24,,,,42.18583736168947,
25,,,,43.90770827441149,
26,,,,45.629579187133515,
27,,,,47.351450099855526,
28,,,,49.07332101257755,
29,,,,50.79519192529957,
