,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,9.516191029697743e-13,4.2571085859265814e-13,-1.7892601023685557e-18,0.04823688018690774,1.8398335147149978e-11
1,4.54175011602302e-12,1.7571036482860343e-12,6.565213947697057e-17,0.14471064056072322,2.224589533724138e-11
2,3.2571432158253257e-12,1.8422111063621623e-12,1.7952836885190099e-16,0.2411844009345387,2.3299323777394883e-11
3,5.475070300411752e-12,1.7925597770704352e-12,2.6816431674838035e-16,0.3376581613083542,2.7087364331336294e-11
4,5.887662813645271e-12,1.956433782384512e-12,3.136954132664052e-16,0.4341319216821697,2.8024165705044097e-11
5,7.122531499694657e-12,2.0710227181817083e-12,3.7652326582448607e-16,0.5306056820559851,2.9348999818861894e-11
6,8.651245974950894e-12,2.029752568997101e-12,4.474881955449527e-16,0.6270794424298006,2.922832399234717e-11
7,1.075355832767663e-11,1.9684965549407853e-12,5.336472811505528e-16,0.7235532028036161,3.079310332914949e-11
8,1.082114339465452e-11,1.9158206787471154e-12,5.555129559927654e-16,0.8200269631774316,3.029364850278499e-11
9,,,,0.9165007235512471,
10,,,,1.0129744839250625,
11,,,,1.109448244298878,
12,,,,1.2059220046726935,
13,,,,1.302395765046509,
14,,,,1.3988695254203245,
15,,,,1.49534328579414,
16,,,,1.5918170461679555,
17,,,,1.688290806541771,
18,,,,1.7847645669155865,
19,,,,1.881238327289402,
20,,,,1.9777120876632175,
21,,,,2.0741858480370325,
22,,,,2.1706596084108485,
23,,,,2.2671333687846635,
24,,,,2.3636071291584795,
25,,,,2.4600808895322945,
26,,,,2.5565546499061105,
27,,,,2.6530284102799255,
28,,,,2.7495021706537415,
29,,,,2.8459759310275565,
