,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,8.081134701438534e-12,5.3699483170158954e-11,1.6083707871908343e-17,0.030077980282270666,1.5077101257837283e-10
1,3.133103340047225e-11,5.217788094063981e-11,-1.8246327740513337e-16,0.090233940846812,1.8236127314990625e-10
2,1.2471880856066633e-11,4.7364697425635396e-11,-1.1569392845146584e-16,0.15038990141135333,1.8432629094692477e-10
3,1.1427111616162976e-11,4.0976053528514774e-11,1.5737530246632209e-16,0.21054586197589464,1.796496669688203e-10
4,1.03121363934168e-11,3.4074924057427903e-11,3.8764318146580467e-17,0.270701822540436,1.6946632179500427e-10
5,8.682998396902688e-12,2.8097670910892523e-11,1.4159676917107656e-16,0.3308577831049773,1.566018860322423e-10
6,1.176719945168486e-11,2.3650751183479605e-11,4.254212850870904e-16,0.3910137436695187,1.4696950085184818e-10
7,1.0343447125802118e-11,1.9947167670969705e-11,4.219956856514777e-16,0.45116970423406,1.357646038267927e-10
8,1.0874750754397267e-11,1.7025877374378e-11,4.680200226027549e-16,0.5113256647986013,1.2692707442060655e-10
9,,,,0.5714816253631427,
10,,,,0.6316375859276839,
11,,,,0.6917935464922254,
12,,,,0.7519495070567666,
13,,,,0.812105467621308,
14,,,,0.8722614281858494,
15,,,,0.9324173887503906,
16,,,,0.992573349314932,
17,,,,1.0527293098794734,
18,,,,1.1128852704440146,
19,,,,1.1730412310085558,
20,,,,1.2331971915730973,
21,,,,1.2933531521376387,
22,,,,1.3535091127021799,
23,,,,1.4136650732667213,
24,,,,1.4738210338312627,
25,,,,1.533976994395804,
26,,,,1.5941329549603451,
27,,,,1.6542889155248868,
28,,,,1.714444876089428,
29,,,,1.7746008366539692,
