,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,5.192214897894951e-11,3.908953559638268e-10,3.2448314506528955e-16,0.27558266060505976,6.898917634651844e-10,1.1790394009699365e-11
1,5.744965898761001e-11,6.379612010733053e-11,1.0720919376274905e-15,0.8267479818151793,2.123765939393434e-10,4.290291869771942e-11
2,6.585575665689764e-11,2.7976700253894508e-11,1.6233066739911488e-15,1.3779133030252988,1.3115523954966683e-10,5.901673470740992e-11
3,6.545999818771688e-11,1.7034414592876848e-11,1.9861871348251e-15,1.9290786242354183,9.806247473827235e-11,6.31082768398318e-11
4,6.08277453957483e-11,1.2354721086179298e-11,2.201370894356925e-15,2.4802439454455376,8.104170699877546e-11,6.029592524185312e-11
5,5.158552849098639e-11,1.0104305792386631e-11,2.2283818136696936e-15,3.0314092666556576,6.963463933467552e-11,5.05510939901295e-11
6,4.233206149289889e-11,8.66839798477565e-12,2.1951439889094354e-15,3.5825745878657766,6.146121883262396e-11,4.150751239027295e-11
7,3.482233448849734e-11,7.737235184288508e-12,2.1346758136938796e-15,4.133739909075897,5.512146634484741e-11,3.40186153685599e-11
8,2.7330201859903468e-11,6.9202972527317906e-12,2.0031665110209536e-15,4.684905230286016,4.990435323564503e-11,2.6431950586046136e-11
9,2.3057650067787315e-11,6.1938760193682305e-12,1.9559172090899753e-15,5.236070551496136,4.518316130908398e-11,2.254713513389851e-11
10,2.0535429337796434e-11,5.553777760908322e-12,1.9225945878872434e-15,5.787235872706255,4.1287184124637174e-11,1.9710614729846614e-11
11,1.2358767914228183e-11,5.0491594022510896e-12,1.5486137931817646e-15,6.338401193916375,3.800312329077031e-11,1.1676224677792626e-11
12,1.189708121097198e-11,4.6316557153554945e-12,1.6181821139192868e-15,6.889566515126494,3.503479980806812e-11,1.1728941424849607e-11
13,1.3955848486623598e-11,4.292934967875183e-12,1.8254673693608e-15,7.440731836336614,3.250803146730415e-11,1.382064836097338e-11
14,1.534915478893219e-11,4.001875894542968e-12,1.9774792529714103e-15,7.991897157546733,3.0256699347725476e-11,1.50997552029957e-11
15,1.6333222599153952e-11,3.754353773310193e-12,2.1075856937737267e-15,8.543062478756852,2.826146699990343e-11,1.6045484046443855e-11
16,1.6542379487903533e-11,3.5133402058655787e-12,2.1867031823695102e-15,9.094227799966973,2.644976208220951e-11,1.622593631630596e-11
17,1.3591779320704006e-11,3.2863838325302615e-12,2.0319017947002086e-15,9.64539312117709,2.4804415964672164e-11,1.3209349055590629e-11
18,,,,10.19655844238721,,
19,,,,10.747723763597332,,
20,,,,11.298889084807449,,
21,,,,11.85005440601757,,
22,,,,12.40121972722769,,
23,,,,12.952385048437808,,
24,,,,13.503550369647929,,
25,,,,14.054715690858046,,
26,,,,14.605881012068167,,
27,,,,15.157046333278288,,
28,,,,15.708211654488405,,
29,,,,16.259376975698526,,
