,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,2.2430261226658408e-10,1.2100284861567336e-10,1.109161585121471e-15,0.18874652868420175,3.534248101654153e-10,2.0114377109227774e-10
1,1.2186980302632043e-10,6.431788508531218e-11,1.4359661609541695e-15,0.5662395860526053,2.302217768312559e-10,1.123787262685316e-10
2,7.572141087275335e-11,3.5513454680798265e-11,1.4489341696997028e-15,0.9437326434210087,1.639794116101102e-10,6.86505866799657e-11
3,7.100030325930891e-11,2.31565956240601e-11,1.6609947099405488e-15,1.3212257007894124,1.2966536093535184e-10,6.443998151821625e-11
4,6.706908229779638e-11,1.7062282757123697e-11,1.848421992578316e-15,1.6987187581578156,1.0947022874926296e-10,6.206927797491056e-11
5,6.03349952294589e-11,1.3486816560494464e-11,1.969779663322477e-15,2.0762118155262193,9.497711111838045e-11,5.76712762246611e-11
6,5.1961522457297884e-11,1.1001774793224335e-11,1.9986175616524066e-15,2.4537048728946225,8.404778395698808e-11,5.023807555250242e-11
7,5.1601437141658425e-11,9.220374299569e-12,2.1320080524430143e-15,2.831197930263026,7.497152988680577e-11,4.9545403639833234e-11
8,4.7303920452814037e-11,7.887064731415236e-12,2.1839856689408397e-15,3.20869098763143,6.757054840922986e-11,4.587410409958628e-11
9,3.729360438859078e-11,6.887051120346252e-12,2.046656699276468e-15,3.5861840449998335,6.144173171998243e-11,3.604569058731608e-11
10,2.222072084766891e-11,6.030395864337489e-12,1.5554063449022564e-15,3.9636771023682367,5.652982845007816e-11,1.88358570733054e-11
11,1.2729350189644106e-11,5.293166476881182e-12,1.235352501679443e-15,4.34117015973664,5.190870138414097e-11,1.0848530410048634e-11
12,9.02491033430077e-12,4.684071730795723e-12,1.1497811101509682e-15,4.718663217105044,4.797653576879431e-11,8.645841679693492e-12
13,5.508297010945724e-12,4.177670309990121e-12,9.52289249930972e-16,5.096156274473447,4.4520855492736725e-11,5.491499494935265e-12
14,,,,5.47364933184185,,
15,,,,5.8511423892102545,,
16,,,,6.228635446578657,,
17,,,,6.606128503947062,,
18,,,,6.983621561315465,,
19,,,,7.361114618683867,,
20,,,,7.738607676052272,,
21,,,,8.116100733420675,,
22,,,,8.493593790789078,,
23,,,,8.871086848157482,,
24,,,,9.248579905525887,,
25,,,,9.62607296289429,,
26,,,,10.003566020262692,,
27,,,,10.381059077631097,,
28,,,,10.7585521349995,,
29,,,,11.136045192367902,,
