,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.451667108860589e-10,5.249472648864666e-11,5.811840048451103e-16,0.12610183968015115,1.2744477755881446e-10,8.266121905844229e-11
1,7.715500494258683e-11,4.481609813955189e-11,8.698379792343162e-16,0.37830551904045345,1.3072375901529979e-10,6.172057689636352e-11
2,6.359227427437565e-11,2.838627552924079e-11,1.0191526282106614e-15,0.6305091984007558,1.0554538073621351e-10,5.083735567602913e-11
3,6.359673293994448e-11,1.8769930118190282e-11,1.2155894663828347e-15,0.882712877761058,8.518646302140021e-11,5.1659513912113045e-11
4,4.646030857820258e-11,1.3510724015969095e-11,1.1706306658465932e-15,1.1349165571213604,7.263311647807675e-11,3.726248234133087e-11
5,2.8700606888374064e-11,1.0591977295845592e-11,9.770864055349166e-16,1.3871202364816626,6.278642347389634e-11,2.1239669559504383e-11
6,2.6919546172815577e-11,8.662743864291918e-12,1.0709382737912004e-15,1.639323915841965,5.672320949913324e-11,2.159036710334388e-11
7,1.5801547629542844e-11,7.1001639912965795e-12,8.582349907259528e-16,1.8915275952022672,5.13513754301512e-11,1.2016989291749736e-11
8,9.94507090206197e-12,6.02190754153649e-12,6.989430428752768e-16,2.14373127456257,4.6725067674707185e-11,7.032490442612393e-12
9,1.318640688128462e-11,5.219408544413388e-12,8.337288584528711e-16,2.395934953922872,4.366149626344682e-11,8.953040867612421e-12
10,1.5381312394567098e-11,4.626136403635617e-12,1.0324640409824208e-15,2.6481386332831742,4.0441866739588806e-11,1.2422387552029458e-11
11,1.1591548955405097e-11,4.16644883868651e-12,9.173191104679437e-16,2.9003423126434766,3.746184014584989e-11,8.953390894950067e-12
12,1.4586975056192977e-11,3.760640352476721e-12,1.1914920058018901e-15,3.1525459920037786,3.5589954672211985e-11,1.3896862364489514e-11
13,6.952337261035019e-12,3.4248819017798896e-12,7.503845186425583e-16,3.404749671364081,3.356507282379524e-11,5.10362158983477e-12
14,9.836947266961961e-12,3.1722095788562526e-12,9.60947718401363e-16,3.6569533507243834,3.19345672459361e-11,7.7924858309799e-12
15,3.6083423287624646e-12,2.9843532896420793e-12,6.521754923151926e-16,3.9091570300846854,3.0577005860629976e-11,3.357698949637848e-12
16,2.6931394279985698e-12,2.8146073066384022e-12,5.651227800869266e-16,4.161360709444988,2.922878605119708e-11,2.3683516561011366e-12
17,4.268838776779585e-12,2.6824149801929596e-12,6.89772784512671e-16,4.41356438880529,2.7922307581180074e-11,3.3267377383077325e-12
18,5.481257781438162e-12,2.5771200996973435e-12,8.12911992592136e-16,4.665768068165592,2.6893889196661938e-11,4.370788949147963e-12
19,4.217392159894851e-12,2.2785591530338253e-12,7.886496469448952e-16,4.917971747525895,2.4255174566025164e-11,3.539763690649503e-12
20,1.723351000582095e-12,2.2010049547756647e-12,5.064832554565285e-16,5.170175426886198,2.346948208496649e-11,1.3950576964960985e-12
21,,,,5.422379106246499,,
22,,,,5.674582785606802,,
23,,,,5.926786464967105,,
24,,,,6.178990144327406,,
25,,,,6.431193823687709,,
26,,,,6.6833975030480115,,
27,,,,6.935601182408313,,
28,,,,7.187804861768615,,
29,,,,7.440008541128918,,
