,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,9.672324420252627e-13,5.652543947075597e-12,4.9759607112315316e-17,0.028147981329074475,3.204290997494353e-11
1,7.396884270167298e-12,1.2277648925629128e-11,8.860654472752916e-17,0.08444394398722342,6.928083954582387e-11
2,1.0766423516373365e-11,1.392072239603387e-11,-1.4117855668404372e-16,0.14073990664537236,7.855019021938391e-11
3,4.3019797818327515e-12,1.4502245714176188e-11,1.0434648783945603e-16,0.19703586930352132,8.19442922298387e-11
4,6.158690075287567e-12,1.434741402098917e-11,1.479384821942072e-16,0.25333183196167025,8.762975274300261e-11
5,6.2753856441495336e-12,1.3170567621242489e-11,2.1111959687438584e-16,0.3096277946198192,8.953085748886035e-11
6,6.936562487047814e-12,1.1925336463994027e-11,2.742594028448156e-16,0.36592375727796816,8.82814621712919e-11
7,1.687418443572233e-11,1.0588321350600573e-11,4.38204047628488e-16,0.4222197199361171,8.537624445379725e-11
8,8.310387562033435e-12,9.423478724225068e-12,3.8284320176688434e-16,0.478515682594266,8.157664013559807e-11
9,1.114557091084247e-11,8.319505641343189e-12,4.577683133518125e-16,0.534811645252415,7.941192024702823e-11
10,,,,0.5911076079105639,
11,,,,0.6474035705687129,
12,,,,0.7036995332268619,
13,,,,0.7599954958850108,
14,,,,0.8162914585431598,
15,,,,0.8725874212013087,
16,,,,0.9288833838594577,
17,,,,0.9851793465176066,
18,,,,1.0414753091757554,
19,,,,1.0977712718339045,
20,,,,1.1540672344920533,
21,,,,1.2103631971502025,
22,,,,1.2666591598083512,
23,,,,1.3229551224665004,
24,,,,1.3792510851246491,
25,,,,1.4355470477827983,
26,,,,1.491843010440947,
27,,,,1.5481389730990962,
28,,,,1.604434935757245,
29,,,,1.6607308984153941,
