,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,5.910770938552259e-11,3.766797174478478e-12,5.344219156327578e-16,0.03091500566744543,5.889855023718904e-11,5.70197233423136e-11
1,4.574011205435502e-11,4.379889169152292e-12,5.446126208345023e-16,0.0927450170023363,7.537072766098076e-11,4.2296453524645824e-11
2,8.905590367767301e-11,4.834599903935999e-12,8.8851507148741e-16,0.15457502833722717,8.991446574145226e-11,8.756159817886657e-11
3,5.713843710232017e-11,4.0326153805181126e-12,7.884903170425795e-16,0.21640503967211802,8.973526181802566e-11,5.641916247681935e-11
4,6.192513866249327e-11,4.226300406854967e-12,8.818183587130613e-16,0.2782350510070089,9.743298352217287e-11,5.970923560878735e-11
5,6.132650881208076e-11,3.966835618066326e-12,9.388152206163767e-16,0.34006506234189976,9.818670989984153e-11,5.865372197628807e-11
6,5.937569156981939e-11,3.503450005333757e-12,1.010288830103321e-15,0.4018950736767906,9.207398755046934e-11,5.993338025510075e-11
7,3.770515538863073e-11,3.0421616541256935e-12,8.926985056537414e-16,0.46372508501168147,8.653453145269123e-11,3.7880605479537684e-11
8,,,,0.5255550963465724,,
9,,,,0.5873851076814632,,
10,,,,0.6492151190163541,,
11,,,,0.711045130351245,,
12,,,,0.7728751416861358,,
13,,,,0.8347051530210267,,
14,,,,0.8965351643559175,,
15,,,,0.9583651756908084,,
16,,,,1.0201951870256993,,
17,,,,1.0820251983605902,,
18,,,,1.143855209695481,,
19,,,,1.205685221030372,,
20,,,,1.2675152323652628,,
21,,,,1.3293452437001536,,
22,,,,1.3911752550350445,,
23,,,,1.4530052663699353,,
24,,,,1.5148352777048262,,
25,,,,1.576665289039717,,
26,,,,1.6384953003746079,,
27,,,,1.7003253117094987,,
28,,,,1.7621553230443896,,
29,,,,1.8239853343792805,,
