,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.228036791351528e-10,1.3877478307016183e-10,4.742083757373798e-16,0.18161450237084817,3.080331450488584e-10,3.8210598272196045e-11
1,1.7330263956994891e-10,1.6726906884949982e-10,1.4926321398667793e-15,0.5448435071125445,3.555452243089488e-10,1.2619138864210544e-10
2,1.8264266304575632e-10,1.1588517915982696e-10,2.1211658482016796e-15,0.9080725118542408,2.826331923990642e-10,1.5290604128252517e-10
3,1.563831517710008e-10,8.275924389619705e-11,2.5074909961050808e-15,1.2713015165959372,2.2764378076078643e-10,1.5262515609055393e-10
4,1.4913235905679989e-10,6.282212574042343e-11,2.7078762542396963e-15,1.6345305213376335,1.880578176247857e-10,1.384396571182968e-10
5,9.657932230504255e-11,4.906493648701452e-11,2.339667209932902e-15,1.9977595260793297,1.616628476408248e-10,8.455920448562061e-11
6,7.327524002831714e-11,3.9143512945591464e-11,2.3188103786876765e-15,2.360988530821026,1.412094223363752e-10,7.028012341244839e-11
7,5.754917656364554e-11,3.189307761034065e-11,2.1844681960345557e-15,2.7242175355627225,1.2522395566121545e-10,5.4056209601386944e-11
8,4.193084499037872e-11,2.635307900001562e-11,1.952109870863808e-15,3.087446540304419,1.1239378825982113e-10,3.8089475311639496e-11
9,2.5683001023626197e-11,2.2050655703915622e-11,1.583166442082555e-15,3.4506755450461153,1.0194119258358613e-10,2.2415320199200483e-11
10,1.3210958414939649e-11,1.8687606023265456e-11,1.1372290407265657e-15,3.8139045497878117,9.288718757197888e-11,1.0464584395720709e-11
11,8.853830040938491e-12,1.6062779665763236e-11,9.46604389892325e-16,4.177133554529508,8.522068007960717e-11,6.619948167074061e-12
12,1.0527502029742187e-11,1.3977276438465533e-11,1.1332510184949864e-15,4.540362559271204,7.885077356000822e-11,8.728861931006323e-12
13,9.120881060281011e-12,1.2310015872344233e-11,1.1223387840832468e-15,4.903591564012901,7.335478506982114e-11,7.927378130509194e-12
14,1.393489607999731e-11,1.090616426391479e-11,1.4407801010040897e-15,5.266820568754596,6.869221594134017e-11,1.2163058684977188e-11
15,,,,5.630049573496294,,
16,,,,5.993278578237989,,
17,,,,6.356507582979686,,
18,,,,6.719736587721382,,
19,,,,7.082965592463079,,
20,,,,7.446194597204775,,
21,,,,7.809423601946472,,
22,,,,8.172652606688168,,
23,,,,8.535881611429865,,
24,,,,8.89911061617156,,
25,,,,9.262339620913256,,
26,,,,9.625568625654953,,
27,,,,9.98879763039665,,
28,,,,10.352026635138346,,
29,,,,10.715255639880041,,
