,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,5.576817858204848e-11,3.406538174868088e-11,4.120475017499937e-16,0.14323080585991033,1.3496795599291247e-10,3.65808722716925e-11
1,5.2686288492037883e-11,2.408029326922439e-11,8.109506915051253e-16,0.429692417579731,1.2939947850731122e-10,4.723099866778246e-11
2,3.936083255979603e-11,1.3757443731685871e-11,8.863368666175836e-16,0.7161540292995516,9.937174915103387e-11,3.385221650270393e-11
3,3.185822037030975e-11,8.637144982610877e-12,9.717626899967242e-16,1.0026156410193723,7.802716511840899e-11,2.9065773684257667e-11
4,2.60714895895882e-11,6.1020367254096885e-12,1.0116084435888126e-15,1.289077252739193,6.691537271772434e-11,2.4498633918331478e-11
5,2.0172918739711682e-11,4.58002234362297e-12,9.605827354163316e-16,1.5755388644590136,5.812686802945486e-11,1.807325410657755e-11
6,1.995238884731223e-11,3.6622041416925026e-12,1.0151339801050099e-15,1.8620004761788342,5.124581007002836e-11,1.707901676270342e-11
7,2.1480122409021166e-11,3.052167201657989e-12,1.13709611469959e-15,2.148462087898655,4.693289612214604e-11,1.857216692833032e-11
8,1.9355915250264443e-11,2.6317612717203295e-12,1.164200045914936e-15,2.4349236996184755,4.315360874528718e-11,1.717773066817045e-11
9,1.8703506558701498e-11,2.2957357607049e-12,1.1941099287662415e-15,2.721385311338296,3.968211725269165e-11,1.616942231771114e-11
10,1.2936344163448621e-11,2.0342114277034675e-12,1.0633914979128212e-15,3.007846923058117,3.6701487674604995e-11,1.160183164190253e-11
11,1.275778428900807e-11,1.867875356479278e-12,1.0993223446168736e-15,3.2943085347779375,3.417843215462642e-11,1.1320921036521476e-11
12,,,,3.580770146497758,,
13,,,,3.867231758217579,,
14,,,,4.1536933699373995,,
15,,,,4.44015498165722,,
16,,,,4.726616593377041,,
17,,,,5.013078205096861,,
18,,,,5.299539816816682,,
19,,,,5.586001428536503,,
20,,,,5.872463040256323,,
21,,,,6.158924651976144,,
22,,,,6.445386263695965,,
23,,,,6.731847875415785,,
24,,,,7.018309487135606,,
25,,,,7.304771098855427,,
26,,,,7.591232710575247,,
27,,,,7.877694322295068,,
28,,,,8.16415593401489,,
29,,,,8.450617545734708,,
