,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,5.967615629099636e-11,6.712819621994882e-12,3.0563101350205807e-16,0.0395139970189132,4.242420752733366e-11
1,3.930386247655198e-11,8.438375980287746e-12,4.815863711120997e-17,0.1185419910567396,5.825576210823533e-11
2,4.540527237735548e-11,7.946947162059183e-12,1.5621451914205985e-16,0.197569985094566,5.46814930687908e-11
3,2.901645866663865e-11,7.827087532285841e-12,2.22251428962304e-16,0.27659797913239237,6.784205887320239e-11
4,1.2927049878837342e-11,8.194839012518112e-12,2.296851237930595e-16,0.3556259731702188,6.928787451999849e-11
5,3.5903236300656832e-12,7.082052121500295e-12,3.4810990882050596e-17,0.43465396720804517,7.079201338457509e-11
6,5.259393102356153e-12,6.120951726635014e-12,2.248175195747891e-16,0.5136819612458716,7.058000689577151e-11
7,1.2520134702606318e-11,5.383821655469292e-12,4.575015068591164e-16,0.592709955283698,6.835757965290276e-11
8,6.9061256884881764e-12,4.751266119446289e-12,3.822457831412813e-16,0.6717379493215244,6.696178985620507e-11
9,7.951451838207303e-12,4.219837771398434e-12,4.541760425320888e-16,0.7507659433593508,6.389065174588032e-11
10,,,,0.8297939373971772,
11,,,,0.9088219314350036,
12,,,,0.98784992547283,
13,,,,1.0668779195106564,
14,,,,1.1459059135484826,
15,,,,1.2249339075863093,
16,,,,1.3039619016241355,
17,,,,1.3829898956619622,
18,,,,1.4620178896997884,
19,,,,1.5410458837376146,
20,,,,1.6200738777754413,
21,,,,1.6991018718132676,
22,,,,1.7781298658510938,
23,,,,1.8571578598889205,
24,,,,1.9361858539267467,
25,,,,2.0152138479645734,
26,,,,2.0942418420023996,
27,,,,2.173269836040226,
28,,,,2.252297830078052,
29,,,,2.3313258241158787,
