,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,1.0579855067635085e-10,3.4295536791137527e-12,3.5323519847358627e-16,0.07761871380346362,3.4295536791137527e-12
1,6.545601722324215e-11,5.274835945331167e-12,6.121777244571517e-16,0.23285614141039085,6.196162581195262e-11
2,6.476505245103949e-11,7.492678949591756e-12,7.999014883844734e-16,0.38809356901731806,6.70485145074218e-11
3,5.618779222295318e-11,7.235060357963104e-12,9.251060285316288e-16,0.5433309966242453,6.928124268594358e-11
4,4.475193951117092e-11,6.769668700765901e-12,9.411039086090593e-16,0.6985684242311726,6.641291246065785e-11
5,4.117829706632827e-11,6.084617183898492e-12,1.0255987953779071e-15,0.8538058518380998,6.365101316752602e-11
6,3.474706891497163e-11,5.3969421897324295e-12,1.034859403211135e-15,1.009043279445027,6.232332119357543e-11
7,2.739584741644417e-11,4.744906740002167e-12,1.0065539756290513e-15,1.1642807070519543,5.851637598491164e-11
8,2.991050783422624e-11,4.1874210231833164e-12,1.1290851505409784e-15,1.3195181346588816,5.577836430409688e-11
9,2.9987247761639e-11,3.687564353076289e-12,1.1942453162724852e-15,1.4747555622658088,5.317994847315665e-11
10,3.096102726391564e-11,3.29296959502721e-12,1.2546391785505678e-15,1.629992989872736,5.077199267781592e-11
11,3.119753756618887e-11,3.0418896422140315e-12,1.3101167035450927e-15,1.7852304174796632,4.8409254164534224e-11
12,3.148965028383253e-11,2.8774880154897407e-12,1.3594435914166417e-15,1.9404678450865904,4.6190822966638863e-11
13,1.971093000201495e-11,2.696562203745761e-12,1.1298472987408568e-15,2.0957052726935177,4.382983376229193e-11
14,1.7393088219434476e-11,2.534952798187991e-12,1.1206414516216155e-15,2.250942700300445,4.1594900825626553e-11
15,1.4724486410421798e-11,2.404813854894683e-12,1.052315188740226e-15,2.4061801279073722,3.978349731299733e-11
16,2.0887524301979783e-11,2.1648051650146626e-12,1.3647067870801444e-15,2.5614175555142995,3.685967040649634e-11
17,,,,2.7166549831212268,
18,,,,2.871892410728154,
19,,,,3.0271298383350813,
20,,,,3.1823672659420086,
21,,,,3.337604693548936,
22,,,,3.492842121155863,
23,,,,3.64807954876279,
24,,,,3.803316976369717,
25,,,,3.9585544039766445,
26,,,,4.113791831583572,
27,,,,4.269029259190499,
28,,,,4.424266686797426,
29,,,,4.579504114404354,
