,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.2645651600151322e-11,2.959791531829159e-11,2.7946001962279576e-16,0.38699321945020776,9.451905926661285e-11,6.227760984182848e-12
1,3.6567990633544493e-11,9.692835691467761e-12,1.1610385015093356e-15,1.1609796583506233,5.832552058465465e-11,3.583146414849313e-11
2,4.013272720252873e-11,5.1371222001825265e-12,1.574494375621273e-15,1.934966097251039,4.576519292913195e-11,3.953709796672862e-11
3,3.1713096706317256e-11,4.052596270056071e-12,1.6550709839990447e-15,2.7089525361514544,4.020157819993766e-11,3.1205257863154307e-11
4,2.760529921796022e-11,3.856698577062641e-12,1.7407564703143912e-15,3.48293897505187,3.6087163748698355e-11,2.6848874985913156e-11
5,2.6884778678496013e-11,3.850634243704203e-12,1.8980751966972208e-15,4.256925413952286,3.2796014446096215e-11,2.6117205656014986e-11
6,2.1855852381454184e-11,3.750306891863038e-12,1.8740466319520418e-15,5.030911852852701,2.990216453426372e-11,2.1543189426023425e-11
7,1.8932015450071998e-11,3.6870653048127505e-12,1.870221191308944e-15,5.8048982917531164,2.732115400926828e-11,1.8594617715831665e-11
8,1.5989764323881933e-11,3.5093889838324287e-12,1.820044095169159e-15,6.578884730653532,2.5131412570505156e-11,1.5538441768357066e-11
9,1.1746595557359911e-11,3.176877086164791e-12,1.6439218257665921e-15,7.352871169553947,2.3004192409779515e-11,1.13423041241115e-11
10,8.84917338861558e-12,2.8997756807000466e-12,1.5006137760991911e-15,8.126857608454364,2.1283414950156646e-11,8.55088625455723e-12
11,8.244303600113955e-12,2.6494380893650012e-12,1.5134565752323755e-15,8.900844047354779,1.9708112964254707e-11,7.941538742814914e-12
12,8.508489830314777e-12,2.4228359837976437e-12,1.6051499432720967e-15,9.674830486255194,1.8281354181403568e-11,8.21833372453235e-12
13,1.1264450111903334e-11,2.230650974551932e-12,1.928679652887954e-15,10.44881692515561,1.7040795915088034e-11,1.0986237906277551e-11
14,,,,11.222803364056025,,
15,,,,11.99678980295644,,
16,,,,12.770776241856856,,
17,,,,13.544762680757271,,
18,,,,14.318749119657687,,
19,,,,15.092735558558102,,
20,,,,15.86672199745852,,
21,,,,16.640708436358935,,
22,,,,17.41469487525935,,
23,,,,18.188681314159766,,
24,,,,18.96266775306018,,
25,,,,19.736654191960596,,
26,,,,20.510640630861012,,
27,,,,21.284627069761427,,
28,,,,22.058613508661843,,
29,,,,22.832599947562258,,
