,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.6830947264200666e-10,1.2619241773629213e-10,1.0916590276803058e-15,0.19164982939272257,2.918517999418179e-10,1.918940486936301e-10
1,1.6159228901838156e-10,7.180920165033398e-11,1.7259406066452308e-15,0.5749494881781677,2.270318530181691e-10,1.5988875590113362e-10
2,1.2774437772134311e-10,4.2119581588552424e-11,1.9775176719019968e-15,0.9582491469636129,1.6460505469968963e-10,1.259384160639719e-10
3,1.0012351944367414e-10,2.8746164948920438e-11,2.0694027213999634e-15,1.341548805749058,1.3128559319395656e-10,9.850980887900534e-11
4,8.181751483663887e-11,2.1123933469851648e-11,2.125382605759961e-15,1.724848464534503,1.0948825456229896e-10,8.082006943930417e-11
5,6.438166266888928e-11,1.6560355486983044e-11,2.073066485839681e-15,2.1081481233199484,9.551567490912765e-11,6.291022826021536e-11
6,5.2785184188997126e-11,1.332812661150925e-11,2.038338146340663e-15,2.4914477821053937,8.474366092776925e-11,5.1463177413843334e-11
7,4.0946924133373464e-11,1.0877446917152758e-11,1.928927568976569e-15,2.8747474408908387,7.625312888444683e-11,3.9941839865495e-11
8,3.4733795479005474e-11,9.02791591849135e-12,1.8909297388854585e-15,3.2580470996762836,6.891419920143638e-11,3.386798412815201e-11
9,2.929080358008273e-11,7.637445023583372e-12,1.8409651902278894e-15,3.6413467584617285,6.280362304850372e-11,2.8722685127716332e-11
10,2.7528084499475064e-11,6.5609454411051944e-12,1.879979567300419e-15,4.024646417247174,5.76292829389257e-11,2.7100321823499778e-11
11,2.705448587386515e-11,5.716145717635776e-12,1.9534083220434277e-15,4.407946076032619,5.354503405733261e-11,2.6714417928474838e-11
12,2.2684020230860432e-11,5.048789136869646e-12,1.8574822160414892e-15,4.791245734818064,5.00015725869827e-11,2.222269905107635e-11
13,1.7954288701991577e-11,4.510246847804055e-12,1.6990852390156756e-15,5.174545393603509,4.6706968699315525e-11,1.7216864219970976e-11
14,1.4754333260362844e-11,4.0504826612322175e-12,1.5894151029532288e-15,5.557845052388955,4.3958032327228654e-11,1.4026979354009026e-11
15,,,,5.9411447111744,,
16,,,,6.324444369959845,,
17,,,,6.70774402874529,,
18,,,,7.091043687530735,,
19,,,,7.47434334631618,,
20,,,,7.857643005101625,,
21,,,,8.240942663887072,,
22,,,,8.624242322672515,,
23,,,,9.007541981457962,,
24,,,,9.390841640243405,,
25,,,,9.774141299028852,,
26,,,,10.157440957814295,,
27,,,,10.540740616599741,,
28,,,,10.924040275385188,,
29,,,,11.307339934170631,,
