,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,2.5293540519847442e-11,1.3898806978407144e-12,4.1395463939592967e-16,0.03916696101364492,3.900905447931966e-11
1,3.809195995400335e-11,2.5143946617610228e-12,5.002393600001711e-16,0.11750088304093476,4.841178947057517e-11
2,4.185727354004168e-11,2.3130032722708e-12,7.097073279278326e-16,0.1958348050682246,5.2290166508535105e-11
3,4.979229573819829e-11,2.404810602845342e-12,8.258241406029337e-16,0.27416872709551443,5.478508311568433e-11
4,4.155792795975546e-11,2.6079116118300932e-12,8.232376705754915e-16,0.35250264912280427,5.8983442169359e-11
5,3.278386961093806e-11,2.552934462074514e-12,7.774638411973343e-16,0.4308365711500941,6.288900062367359e-11
6,3.240115532695388e-11,2.3823857461892733e-12,8.1534015794395605e-16,0.5091704931773839,6.308129334455872e-11
7,3.7517112753850596e-11,2.3981864597918404e-12,9.381433949717413e-16,0.5875044152046738,6.02790662693057e-11
8,2.6504759538911116e-11,2.1291814054289976e-12,8.773972232944534e-16,0.6658383372319636,5.971585944274676e-11
9,,,,0.7441722592592535,
10,,,,0.8225061812865433,
11,,,,0.9008401033138331,
12,,,,0.979174025341123,
13,,,,1.0575079473684128,
14,,,,1.1358418693957026,
15,,,,1.2141757914229925,
16,,,,1.2925097134502823,
17,,,,1.3708436354775722,
18,,,,1.449177557504862,
19,,,,1.5275114795321518,
20,,,,1.6058454015594417,
21,,,,1.6841793235867315,
22,,,,1.7625132456140213,
23,,,,1.8408471676413112,
24,,,,1.919181089668601,
25,,,,1.9975150116958909,
26,,,,2.0758489337231807,
27,,,,2.1541828557504705,
28,,,,2.2325167777777604,
29,,,,2.31085069980505,
