,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,3.3276942239127374e-11,1.0058329573207911e-11,4.121823656953477e-16,0.03944911364327018,7.833442707297652e-11
1,2.1362111663045666e-11,9.130474243913737e-12,2.900904715571762e-16,0.11834734092981054,8.327650843189686e-11
2,3.056201021271157e-11,8.201880243943543e-12,5.964560825235894e-16,0.19724556821635092,8.481958599146837e-11
3,3.480393002990778e-11,7.36733864195318e-12,7.261837146659823e-16,0.27614379550289125,8.368937534234327e-11
4,1.716279664174986e-11,6.692159494427699e-12,5.715990723980569e-16,0.35504202278943164,8.014151953567812e-11
5,1.5220722022535563e-11,5.893813071230057e-12,5.281324129049581e-16,0.43394025007597203,7.437484987228616e-11
6,,,,0.5128384773625123,
7,,,,0.5917367046490527,
8,,,,0.6706349319355931,
9,,,,0.7495331592221335,
10,,,,0.8284313865086739,
11,,,,0.9073296137952142,
12,,,,0.9862278410817544,
13,,,,1.0651260683682948,
14,,,,1.1440242956548352,
15,,,,1.2229225229413756,
16,,,,1.301820750227916,
17,,,,1.3807189775144564,
18,,,,1.4596172048009968,
19,,,,1.5385154320875372,
20,,,,1.6174136593740776,
21,,,,1.6963118866606177,
22,,,,1.775210113947158,
23,,,,1.8541083412336985,
24,,,,1.9330065685202389,
25,,,,2.011904795806779,
26,,,,2.0908030230933194,
27,,,,2.16970125037986,
28,,,,2.2485994776664002,
29,,,,2.3274977049529406,
